x,y
1548,417
1546,417
1546,418
1545,418
1545,419
1544,419
1544,421
1543,421
1543,422
1542,422
1542,424
1541,424
1541,426
1540,426
1540,429
1539,429
1539,433
1538,433
1538,436
1539,436
1539,442
1540,442
1540,444
1541,444
1541,446
1542,446
1542,448
1543,448
1543,449
1544,449
1544,451
1545,451
1545,454
1546,454
1546,456
1547,456
1547,457
1548,457
1548,469
1549,469
1549,472
1550,472
1550,475
1551,475
1551,477
1552,477
1552,478
1553,478
1553,480
1554,480
1554,481
1555,481
1555,482
1556,482
1556,483
1558,483
1558,484
1559,484
1559,485
1561,485
1561,486
1563,486
1563,487
1567,487
1567,488
1569,488
1569,489
1570,489
1570,490
1572,490
1572,491
1574,491
1574,492
1575,492
1575,496
1574,496
1574,498
1573,498
1573,504
1574,504
1574,507
1575,507
1575,510
1576,510
1576,512
1575,512
1575,513
1562,513
1562,512
1560,512
1560,511
1558,511
1558,510
1557,510
1557,509
1556,509
1556,508
1555,508
1555,507
1554,507
1554,506
1553,506
1553,505
1552,505
1552,504
1551,504
1551,503
1549,503
1549,502
1547,502
1547,501
1544,501
1544,500
1533,500
1533,501
1530,501
1530,502
1522,502
1522,501
1521,501
1521,500
1520,500
1520,485
1519,485
1519,481
1518,481
1518,478
1517,478
1517,476
1516,476
1516,474
1515,474
1515,473
1514,473
1514,472
1513,472
1513,471
1512,471
1512,470
1511,470
1511,469
1510,469
1510,468
1509,468
1509,467
1508,467
1508,466
1507,466
1507,465
1506,465
1506,464
1505,464
1505,463
1504,463
1504,461
1503,461
1503,456
1504,456
1504,450
1503,450
1503,444
1502,444
1502,442
1501,442
1501,440
1500,440
1500,439
1499,439
1499,438
1498,438
1498,437
1497,437
1497,436
1495,436
1495,435
1493,435
1493,434
1489,434
1489,433
1486,433
1486,432
1477,432
1477,433
1472,433
1472,434
1469,434
1469,435
1467,435
1467,436
1460,436
1460,437
1457,437
1457,436
1455,436
1455,435
1454,435
1454,432
1453,432
1453,430
1452,430
1452,428
1451,428
1451,427
1450,427
1450,426
1449,426
1449,425
1448,425
1448,424
1447,424
1447,423
1446,423
1446,422
1444,422
1444,421
1442,421
1442,420
1439,420
1439,419
1436,419
1436,418
1430,418
1430,417
1428,417
1428,416
1426,416
1426,415
1425,415
1425,414
1423,414
1423,413
1421,413
1421,412
1419,412
1419,411
1416,411
1416,410
1403,410
1403,411
1400,411
1400,412
1394,412
1394,413
1390,413
1390,412
1387,412
1387,413
1381,413
1381,414
1378,414
1378,415
1376,415
1376,416
1375,416
1375,417
1373,417
1373,418
1372,418
1372,419
1370,419
1370,420
1369,420
1369,421
1368,421
1368,422
1367,422
1367,424
1366,424
1366,425
1365,425
1365,427
1364,427
1364,429
1363,429
1363,432
1362,432
1362,435
1361,435
1361,442
1362,442
1362,446
1363,446
1363,449
1364,449
1364,451
1365,451
1365,453
1366,453
1366,455
1367,455
1367,456
1368,456
1368,457
1369,457
1369,458
1370,458
1370,459
1371,459
1371,460
1372,460
1372,461
1374,461
1374,462
1375,462
1375,466
1374,466
1374,468
1373,468
1373,469
1372,469
1372,470
1371,470
1371,471
1370,471
1370,473
1369,473
1369,474
1368,474
1368,476
1367,476
1367,477
1366,477
1366,479
1365,479
1365,481
1364,481
1364,483
1363,483
1363,485
1362,485
1362,488
1361,488
1361,492
1360,492
1360,504
1361,504
1361,508
1362,508
1362,510
1363,510
1363,512
1364,512
1364,514
1365,514
1365,515
1366,515
1366,516
1367,516
1367,517
1369,517
1369,518
1370,518
1370,519
1371,519
1371,520
1373,520
1373,521
1375,521
1375,522
1378,522
1378,523
1383,523
1383,524
1386,524
1386,525
1388,525
1388,527
1389,527
1389,528
1390,528
1390,533
1389,533
1389,540
1390,540
1390,545
1391,545
1391,548
1392,548
1392,551
1393,551
1393,554
1394,554
1394,556
1395,556
1395,557
1396,557
1396,558
1397,558
1397,559
1398,559
1398,560
1399,560
1399,561
1400,561
1400,562
1401,562
1401,564
1399,564
1399,565
1397,565
1397,566
1395,566
1395,567
1394,567
1394,568
1393,568
1393,569
1392,569
1392,570
1391,570
1391,571
1390,571
1390,572
1389,572
1389,573
1388,573
1388,574
1387,574
1387,576
1386,576
1386,578
1385,578
1385,579
1384,579
1384,581
1383,581
1383,583
1382,583
1382,584
1381,584
1381,585
1380,585
1380,587
1379,587
1379,589
1378,589
1378,590
1377,590
1377,592
1376,592
1376,595
1375,595
1375,596
1374,596
1374,598
1373,598
1373,601
1372,601
1372,608
1373,608
1373,611
1374,611
1374,614
1375,614
1375,616
1376,616
1376,618
1377,618
1377,619
1378,619
1378,621
1379,621
1379,622
1380,622
1380,623
1381,623
1381,624
1383,624
1383,625
1384,625
1384,626
1386,626
1386,627
1388,627
1388,628
1390,628
1390,629
1394,629
1394,630
1399,630
1399,629
1404,629
1404,628
1407,628
1407,627
1409,627
1409,626
1411,626
1411,625
1412,625
1412,624
1414,624
1414,623
1415,623
1415,622
1416,622
1416,621
1417,621
1417,620
1418,620
1418,618
1419,618
1419,617
1420,617
1420,615
1421,615
1421,613
1422,613
1422,611
1423,611
1423,606
1424,606
1424,599
1423,599
1423,593
1424,593
1424,585
1423,585
1423,583
1422,583
1422,581
1421,581
1421,579
1420,579
1420,577
1419,577
1419,575
1418,575
1418,574
1417,574
1417,573
1416,573
1416,572
1415,572
1415,571
1414,571
1414,570
1413,570
1413,569
1412,569
1412,568
1411,568
1411,567
1410,567
1410,566
1408,566
1408,565
1407,565
1407,563
1409,563
1409,562
1412,562
1412,561
1414,561
1414,560
1415,560
1415,559
1417,559
1417,558
1418,558
1418,557
1425,557
1425,556
1429,556
1429,557
1431,557
1431,556
1432,556
1432,555
1434,555
1434,553
1435,553
1435,551
1436,551
1436,541
1435,541
1435,539
1434,539
1434,537
1433,537
1433,536
1429,536
1429,535
1428,535
1428,534
1426,534
1426,533
1423,533
1423,531
1422,531
1422,526
1423,526
1423,525
1424,525
1424,524
1425,524
1425,523
1426,523
1426,522
1427,522
1427,521
1428,521
1428,519
1429,519
1429,516
1430,516
1430,513
1431,513
1431,508
1432,508
1432,504
1431,504
1431,497
1430,497
1430,493
1429,493
1429,491
1428,491
1428,489
1427,489
1427,488
1425,488
1425,487
1424,487
1424,486
1423,486
1423,485
1421,485
1421,484
1420,484
1420,483
1419,483
1419,481
1418,481
1418,480
1417,480
1417,479
1414,479
1414,478
1413,478
1413,477
1412,477
1412,476
1411,476
1411,475
1410,475
1410,474
1409,474
1409,473
1408,473
1408,472
1407,472
1407,471
1406,471
1406,470
1405,470
1405,469
1404,469
1404,468
1403,468
1403,467
1402,467
1402,464
1403,464
1403,463
1404,463
1404,462
1405,462
1405,461
1407,461
1407,460
1410,460
1410,459
1414,459
1414,458
1415,458
1415,459
1418,459
1418,460
1421,460
1421,461
1425,461
1425,462
1440,462
1440,461
1443,461
1443,460
1445,460
1445,459
1447,459
1447,458
1448,458
1448,457
1450,457
1450,458
1453,458
1453,459
1454,459
1454,460
1455,460
1455,461
1456,461
1456,462
1460,462
1460,463
1462,463
1462,464
1464,464
1464,465
1465,465
1465,467
1466,467
1466,472
1465,472
1465,480
1464,480
1464,484
1463,484
1463,488
1462,488
1462,491
1461,491
1461,494
1460,494
1460,507
1461,507
1461,510
1462,510
1462,512
1463,512
1463,514
1464,514
1464,515
1465,515
1465,517
1466,517
1466,518
1467,518
1467,519
1468,519
1468,520
1469,520
1469,521
1471,521
1471,522
1472,522
1472,523
1474,523
1474,524
1477,524
1477,525
1480,525
1480,526
1487,526
1487,527
1489,527
1489,528
1490,528
1490,529
1491,529
1491,530
1492,530
1492,531
1493,531
1493,532
1494,532
1494,533
1496,533
1496,534
1498,534
1498,535
1500,535
1500,536
1502,536
1502,537
1504,537
1504,538
1515,538
1515,537
1518,537
1518,536
1521,536
1521,535
1527,535
1527,536
1528,536
1528,537
1529,537
1529,538
1530,538
1530,539
1531,539
1531,540
1532,540
1532,541
1533,541
1533,543
1534,543
1534,544
1535,544
1535,545
1536,545
1536,547
1537,547
1537,548
1538,548
1538,549
1539,549
1539,550
1540,550
1540,551
1541,551
1541,552
1543,552
1543,553
1544,553
1544,554
1547,554
1547,555
1550,555
1550,556
1558,556
1558,555
1563,555
1563,554
1565,554
1565,553
1567,553
1567,552
1568,552
1568,551
1570,551
1570,550
1571,550
1571,549
1572,549
1572,548
1573,548
1573,546
1574,546
1574,545
1575,545
1575,543
1576,543
1576,540
1577,540
1577,534
1578,534
1578,528
1580,528
1580,527
1583,527
1583,526
1586,526
1586,527
1590,527
1590,528
1592,528
1592,529
1594,529
1594,530
1595,530
1595,531
1596,531
1596,532
1597,532
1597,533
1598,533
1598,534
1600,534
1600,535
1601,535
1601,536
1602,536
1602,537
1603,537
1603,538
1604,538
1604,539
1605,539
1605,543
1602,543
1602,544
1598,544
1598,545
1596,545
1596,546
1594,546
1594,547
1592,547
1592,548
1591,548
1591,549
1590,549
1590,550
1589,550
1589,551
1588,551
1588,552
1587,552
1587,553
1586,553
1586,555
1585,555
1585,556
1584,556
1584,558
1583,558
1583,561
1582,561
1582,564
1581,564
1581,567
1580,567
1580,568
1579,568
1579,569
1570,569
1570,570
1566,570
1566,571
1564,571
1564,572
1562,572
1562,573
1560,573
1560,574
1559,574
1559,575
1558,575
1558,576
1557,576
1557,577
1556,577
1556,579
1555,579
1555,580
1554,580
1554,582
1553,582
1553,583
1552,583
1552,584
1550,584
1550,585
1547,585
1547,584
1537,584
1537,585
1532,585
1532,586
1528,586
1528,587
1524,587
1524,588
1519,588
1519,589
1516,589
1516,590
1515,590
1515,591
1513,591
1513,590
1512,590
1512,589
1511,589
1511,588
1510,588
1510,586
1509,586
1509,585
1507,585
1507,584
1505,584
1505,583
1500,583
1500,584
1498,584
1498,585
1497,585
1497,586
1496,586
1496,588
1495,588
1495,593
1494,593
1494,599
1493,599
1493,606
1492,606
1492,607
1491,607
1491,609
1490,609
1490,611
1489,611
1489,613
1488,613
1488,618
1489,618
1489,620
1490,620
1490,633
1491,633
1491,636
1492,636
1492,638
1493,638
1493,640
1494,640
1494,642
1495,642
1495,643
1496,643
1496,644
1498,644
1498,645
1500,645
1500,646
1510,646
1510,645
1512,645
1512,644
1515,644
1515,643
1517,643
1517,644
1518,644
1518,646
1519,646
1519,647
1520,647
1520,648
1521,648
1521,649
1522,649
1522,651
1521,651
1521,653
1520,653
1520,654
1519,654
1519,656
1518,656
1518,657
1517,657
1517,658
1516,658
1516,660
1515,660
1515,662
1514,662
1514,665
1513,665
1513,676
1514,676
1514,679
1515,679
1515,681
1516,681
1516,682
1517,682
1517,684
1518,684
1518,685
1519,685
1519,686
1520,686
1520,687
1522,687
1522,689
1523,689
1523,694
1522,694
1522,700
1521,700
1521,703
1520,703
1520,705
1519,705
1519,706
1514,706
1514,707
1510,707
1510,708
1509,708
1509,709
1507,709
1507,710
1505,710
1505,711
1504,711
1504,712
1503,712
1503,713
1502,713
1502,715
1501,715
1501,717
1500,717
1500,719
1499,719
1499,722
1498,722
1498,723
1497,723
1497,725
1495,725
1495,726
1494,726
1494,728
1493,728
1493,730
1492,730
1492,732
1493,732
1493,739
1494,739
1494,741
1493,741
1493,743
1492,743
1492,745
1491,745
1491,747
1490,747
1490,749
1489,749
1489,751
1488,751
1488,753
1487,753
1487,754
1486,754
1486,756
1485,756
1485,762
1486,762
1486,764
1487,764
1487,766
1488,766
1488,769
1489,769
1489,772
1490,772
1490,777
1491,777
1491,780
1492,780
1492,783
1493,783
1493,784
1494,784
1494,785
1495,785
1495,786
1496,786
1496,787
1497,787
1497,788
1500,788
1500,789
1504,789
1504,790
1505,790
1505,794
1506,794
1506,795
1507,795
1507,799
1508,799
1508,802
1509,802
1509,803
1510,803
1510,805
1511,805
1511,806
1512,806
1512,808
1513,808
1513,809
1514,809
1514,810
1515,810
1515,811
1516,811
1516,812
1518,812
1518,813
1519,813
1519,814
1522,814
1522,815
1524,815
1524,816
1526,816
1526,815
1529,815
1529,816
1530,816
1530,815
1534,815
1534,814
1537,814
1537,813
1539,813
1539,812
1540,812
1540,811
1541,811
1541,810
1542,810
1542,809
1543,809
1543,808
1544,808
1544,806
1545,806
1545,804
1546,804
1546,791
1545,791
1545,788
1544,788
1544,786
1543,786
1543,785
1542,785
1542,783
1541,783
1541,782
1540,782
1540,781
1538,781
1538,780
1537,780
1537,779
1535,779
1535,778
1533,778
1533,777
1531,777
1531,776
1529,776
1529,775
1526,775
1526,774
1524,774
1524,773
1522,773
1522,772
1521,772
1521,770
1520,770
1520,766
1519,766
1519,762
1518,762
1518,759
1517,759
1517,756
1516,756
1516,754
1515,754
1515,753
1514,753
1514,750
1515,750
1515,749
1519,749
1519,748
1521,748
1521,747
1523,747
1523,746
1525,746
1525,745
1527,745
1527,744
1528,744
1528,743
1530,743
1530,742
1531,742
1531,741
1532,741
1532,740
1533,740
1533,739
1534,739
1534,737
1535,737
1535,736
1536,736
1536,734
1537,734
1537,732
1538,732
1538,731
1539,731
1539,730
1540,730
1540,729
1541,729
1541,728
1547,728
1547,727
1552,727
1552,726
1554,726
1554,725
1557,725
1557,724
1559,724
1559,723
1560,723
1560,722
1562,722
1562,721
1563,721
1563,720
1565,720
1565,719
1567,719
1567,718
1568,718
1568,717
1569,717
1569,716
1570,716
1570,715
1571,715
1571,714
1572,714
1572,712
1573,712
1573,710
1574,710
1574,708
1575,708
1575,706
1576,706
1576,703
1577,703
1577,701
1578,701
1578,699
1579,699
1579,694
1580,694
1580,692
1582,692
1582,693
1583,693
1583,694
1584,694
1584,697
1585,697
1585,700
1586,700
1586,702
1587,702
1587,704
1588,704
1588,706
1589,706
1589,707
1590,707
1590,708
1591,708
1591,709
1593,709
1593,710
1594,710
1594,711
1596,711
1596,712
1599,712
1599,713
1603,713
1603,714
1611,714
1611,713
1615,713
1615,714
1619,714
1619,715
1622,715
1622,716
1629,716
1629,717
1631,717
1631,723
1632,723
1632,724
1633,724
1633,725
1635,725
1635,726
1641,726
1641,727
1643,727
1643,728
1644,728
1644,729
1645,729
1645,731
1646,731
1646,732
1647,732
1647,734
1648,734
1648,735
1649,735
1649,736
1650,736
1650,737
1651,737
1651,738
1652,738
1652,739
1653,739
1653,740
1654,740
1654,741
1655,741
1655,742
1657,742
1657,743
1659,743
1659,744
1661,744
1661,745
1663,745
1663,746
1664,746
1664,759
1665,759
1665,762
1666,762
1666,765
1667,765
1667,766
1668,766
1668,768
1669,768
1669,769
1670,769
1670,770
1671,770
1671,771
1672,771
1672,772
1673,772
1673,773
1675,773
1675,774
1676,774
1676,775
1678,775
1678,776
1679,776
1679,777
1680,777
1680,780
1681,780
1681,787
1682,787
1682,790
1683,790
1683,792
1684,792
1684,794
1685,794
1685,795
1686,795
1686,796
1687,796
1687,797
1688,797
1688,798
1689,798
1689,799
1690,799
1690,800
1691,800
1691,801
1693,801
1693,802
1695,802
1695,803
1698,803
1698,804
1701,804
1701,805
1706,805
1706,806
1729,806
1729,805
1732,805
1732,804
1735,804
1735,803
1736,803
1736,802
1738,802
1738,801
1739,801
1739,800
1740,800
1740,799
1741,799
1741,797
1742,797
1742,796
1743,796
1743,794
1744,794
1744,792
1745,792
1745,791
1746,791
1746,789
1747,789
1747,787
1748,787
1748,785
1749,785
1749,783
1750,783
1750,781
1751,781
1751,779
1752,779
1752,777
1753,777
1753,773
1754,773
1754,769
1755,769
1755,759
1754,759
1754,755
1753,755
1753,753
1752,753
1752,751
1753,751
1753,750
1755,750
1755,749
1757,749
1757,748
1758,748
1758,747
1760,747
1760,746
1762,746
1762,745
1763,745
1763,744
1765,744
1765,743
1766,743
1766,742
1767,742
1767,740
1768,740
1768,739
1769,739
1769,738
1770,738
1770,737
1771,737
1771,735
1772,735
1772,733
1773,733
1773,732
1774,732
1774,729
1775,729
1775,727
1776,727
1776,725
1777,725
1777,724
1779,724
1779,723
1788,723
1788,724
1792,724
1792,725
1795,725
1795,726
1796,726
1796,727
1797,727
1797,729
1798,729
1798,730
1799,730
1799,732
1800,732
1800,734
1801,734
1801,735
1802,735
1802,736
1803,736
1803,738
1804,738
1804,739
1805,739
1805,740
1806,740
1806,741
1807,741
1807,742
1809,742
1809,743
1810,743
1810,744
1812,744
1812,745
1814,745
1814,746
1816,746
1816,747
1819,747
1819,748
1823,748
1823,749
1830,749
1830,750
1836,750
1836,751
1837,751
1837,758
1838,758
1838,764
1839,764
1839,768
1840,768
1840,770
1841,770
1841,773
1842,773
1842,774
1843,774
1843,776
1844,776
1844,777
1845,777
1845,778
1846,778
1846,779
1847,779
1847,780
1848,780
1848,781
1850,781
1850,782
1851,782
1851,783
1853,783
1853,784
1855,784
1855,785
1858,785
1858,786
1863,786
1863,787
1867,787
1867,786
1871,786
1871,785
1874,785
1874,784
1876,784
1876,783
1878,783
1878,782
1879,782
1879,781
1881,781
1881,780
1882,780
1882,779
1883,779
1883,777
1884,777
1884,776
1885,776
1885,775
1886,775
1886,773
1887,773
1887,770
1888,770
1888,766
1889,766
1889,757
1888,757
1888,750
1887,750
1887,749
1888,749
1888,748
1892,748
1892,747
1895,747
1895,746
1903,746
1903,747
1917,747
1917,748
1922,748
1922,749
1926,749
1926,748
1931,748
1931,747
1934,747
1934,746
1936,746
1936,745
1938,745
1938,744
1943,744
1943,745
1944,745
1944,746
1945,746
1945,747
1946,747
1946,748
1947,748
1947,749
1949,749
1949,750
1951,750
1951,751
1954,751
1954,752
1957,752
1957,753
1960,753
1960,754
1963,754
1963,755
1969,755
1969,756
1976,756
1976,755
1981,755
1981,754
1983,754
1983,753
1985,753
1985,752
1987,752
1987,751
1988,751
1988,750
1989,750
1989,749
1990,749
1990,748
1991,748
1991,747
1992,747
1992,746
1993,746
1993,745
1994,745
1994,743
1995,743
1995,741
1996,741
1996,738
1997,738
1997,734
1998,734
1998,729
1997,729
1997,727
1998,727
1998,726
1999,726
1999,725
2001,725
2001,724
2003,724
2003,723
2005,723
2005,722
2007,722
2007,721
2009,721
2009,720
2010,720
2010,719
2011,719
2011,718
2013,718
2013,717
2014,717
2014,716
2016,716
2016,715
2037,715
2037,714
2040,714
2040,713
2042,713
2042,712
2044,712
2044,711
2048,711
2048,710
2054,710
2054,709
2055,709
2055,708
2057,708
2057,707
2058,707
2058,706
2059,706
2059,704
2060,704
2060,701
2061,701
2061,692
2060,692
2060,688
2059,688
2059,686
2058,686
2058,684
2057,684
2057,682
2056,682
2056,680
2055,680
2055,678
2054,678
2054,676
2053,676
2053,674
2052,674
2052,672
2051,672
2051,671
2050,671
2050,669
2049,669
2049,668
2048,668
2048,667
2047,667
2047,663
2054,663
2054,662
2059,662
2059,661
2062,661
2062,662
2063,662
2063,667
2064,667
2064,669
2065,669
2065,671
2066,671
2066,672
2067,672
2067,673
2068,673
2068,674
2069,674
2069,675
2070,675
2070,677
2071,677
2071,678
2072,678
2072,680
2073,680
2073,681
2074,681
2074,683
2075,683
2075,685
2076,685
2076,688
2077,688
2077,694
2076,694
2076,696
2075,696
2075,699
2074,699
2074,702
2073,702
2073,706
2072,706
2072,708
2071,708
2071,712
2068,712
2068,713
2067,713
2067,714
2065,714
2065,716
2064,716
2064,717
2063,717
2063,721
2064,721
2064,723
2065,723
2065,726
2066,726
2066,727
2067,727
2067,729
2068,729
2068,730
2069,730
2069,731
