arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
D1 24HR 2_png.rf.uoxKxnADebGlXimnPrEx.png,213091,4.226896,1,2452,2056
D1 8H 1_png.rf.AmYzGCscmIMNbZlAIVL4.png,633753,12.571192,1,2452,2056
D1 8H 2_png.rf.1Guur0r0WOYFqgYbD8Ix.png,0,0.0,0,2452,2056
D1 8HR 1_png.rf.7pXlMXWWJkv2xLuAp89c.png,505229,10.021776,1,2452,2056
D1 8HR 1_png.rf.Pm37sn4g0olAl9FUCP58.png,382775,7.592766,1,2452,2056
D1 8HR 2_png.rf.We4y9DkVsrjwHtYEPH1S.png,423519,8.400968,1,2452,2056
D1 8HR 2_png.rf.zXqaP0fHqHbabD0CzjuF.png,598763,11.877126,1,2452,2056
D3 0H 1_png.rf.jWsUip53LaCF4OaEEFcb.png,1157967,22.969556,1,2452,2056
D3 0H 2_png.rf.lkEcbAGS1IAwabi3cMT3.png,1241410,24.624741,1,2452,2056
D3 12H 1_png.rf.vDKmMF3YJlFSbIbFZHci.png,970260,19.24618,1,2452,2056
D3 12H 2_png.rf.bk65RyMB9bMlU59S1RY7.png,1060549,21.037163,1,2452,2056
D3 24H 1_png.rf.lgES3xZvT7KoszPGhV44.png,718635,14.25492,1,2452,2056
D3 24H 2_png.rf.vu9MuWKRyoy3WKGkVrI5.png,681799,13.524237,1,2452,2056
D3 8H 1_png.rf.6ah0Jg4O5oakLSomUxcX.png,1018525,20.20357,1,2452,2056
D3 8H 2_png.rf.RmIwn01JNbgfY0VcrlAP.png,1129492,22.404723,1,2452,2056
D4 0H 1_png.rf.FutNJ1bcHBCTMEvRlEBr.png,1004166,19.918743,1,2452,2056
D4 0H 1_png.rf.hIDWQ46StqSUcKyGmBYY.png,954372,18.931024,1,2452,2056
D4 0H 2_png.rf.7RFXNZEElcEIxiB134la.png,1156326,22.937005,1,2452,2056
D4 0H 2_png.rf.eVEb58gAMbcellIRwKuX.png,0,0.0,0,2452,2056
D4 0HR 1_png.rf.eLqJwBy4PkAeXHhqw8Ir.png,701891,13.922784,1,2452,2056
D4 0HR 2_png.rf.EwNjDB9ss3gmM00iJqPT.png,855457,16.968936,1,2452,2056
D4 12H 1_png.rf.9BeWOTfVwMn3ywdSyPmt.png,892594,17.705589,1,2452,2056
D4 12H 1_png.rf.rmwAgsyRm1ZzZ55GuiPB.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.JoRndEJA1lep3hprLUOS.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.txyJ67o8LXpC3sVtUoTH.png,0,0.0,0,2452,2056
D4 12HR 1_png.rf.coQP5Rm68FoQiPA5lE4l.png,0,0.0,0,2452,2056
D4 12HR 2_png.rf.3mHz6QXfVp3bYuBorSyN.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.4NmTRoRHXyugKUw10i8s.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.l74W6BtAd1h2vbDdLYa7.png,550151,10.912854,1,2452,2056
D4 24H 2_png.rf.RklTkqfkG2jxmrJIVlDw.png,0,0.0,0,2452,2056
D4 24HR 1_png.rf.ZeWox4g9WSQYjCRdF5Hj.png,0,0.0,0,2452,2056
D4 24HR 2_png.rf.aSdWjnYDFFICPSVHPh41.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.a8mANb97avVu4hPsbo7a.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.xpR4xGrS7xqp2WqsHOdj.png,999365,19.82351,1,2452,2056
D4 8H 2_png.rf.ixTzZNh35XGijmR7VOtL.png,0,0.0,0,2452,2056
D4 8H 2_png.rf.mnoVDerLhE6PpOQcbUog.png,708724,14.058324,1,2452,2056
D4 8HR 1_png.rf.VEshHRtiysfYv1YrXVR9.png,0,0.0,0,2452,2056
D4 8HR 2_png.rf.1gESfR3nmJtUf5QdqE6H.png,319001,6.327738,1,2452,2056
E1 0H 1_png.rf.O4klFnPAFBZQG7ZiiWoa.png,1158710,22.984295,1,2452,2056
E1 0H 2_png.rf.dwk6Z6HVga7ttj23PmV9.png,1200956,23.822291,1,2452,2056
E1 12H 1_png.rf.MXhOPdUnNbYD4WTRbftP.png,506732,10.05159,1,2452,2056
E1 12H 2_png.rf.GKeGTBMimaglOZhGi5n6.png,0,0.0,0,2452,2056
E1 24H 1_png.rf.JjdLiNmCus3kSa50aOeW.png,0,0.0,0,2452,2056
E1 8H 1_png.rf.8l6bvVJjLSjiFIlOhJkG.png,518757,10.290119,1,2452,2056
E1 8H 2_png.rf.5qtx5quA0obTJbOUZCxP.png,605798,12.016673,1,2452,2056
F2 0H 1_png.rf.zPl6vPkH5HpqtxJsWJxj.png,1496250,29.679774,1,2452,2056
F2 12H 1_png.rf.h05DU2gxBlXL6JdotHmg.png,693335,13.753067,1,2452,2056
F2 12H 2_png.rf.2goGI5xvDCGG2PJZ8Its.png,941535,18.676388,1,2452,2056
F2 8H 2_png.rf.dUFZVFJ0aVESmoGKjJ05.png,0,0.0,0,2452,2056
Snap-08_141_png.rf.xxwXm4vgaTgEnxfrDBvk.png,0,0.0,0,2452,2056
Snap-09_200_png.rf.T1DuJr60ClWyEIrNPE9K.png,0,0.0,0,2452,2056
Snap-09_21_png.rf.eX9WeCW8GgIO8pb44zNf.png,0,0.0,0,2452,2056
Snap-09_66_png.rf.DXbLfCegxmVs4TDoenmh.png,234615,4.653848,1,2452,2056
Snap-10_146_png.rf.J1zTbpCRqsOW6DtsIPzv.png,0,0.0,0,2452,2056
Snap-10_png.rf.yj7fOx6nAZtfK19C65wZ.png,1627212,32.27755,1,2452,2056
Snap-15_15_png.rf.oEkUKHxOZ7qcBLxMlF5e.png,0,0.0,0,2452,2056
Snap-15_60_png.rf.AUB9Da86Zc4f2GiWRpgF.png,110260,2.187129,1,2452,2056
Snap-18_122_png.rf.rEzRHI9DOsMmEv8NXGFz.png,441934,8.76625,1,2452,2056
Snap-18_182_png.rf.0olrnxTCWxDIVmtPK3HA.png,722110,14.323851,1,2452,2056
Snap-20_104_png.rf.lu9wLu7mqVxquLAseXNa.png,56861,1.127901,1,2452,2056
Snap-21_56_png.rf.ycoY7vPUknblypXrORx3.png,0,0.0,0,2452,2056
Snap-24_96_png.rf.s6DeTIAvmh6iZiaYgj4W.png,901140,17.875109,1,2452,2056
Snap-25_124_png.rf.qhyZRieBWx1vF8Vfj4ck.png,1082821,21.478952,1,2452,2056
Snap-25_184_png.rf.fnCmHOHxb5uRZMEeY7RB.png,1347745,26.734013,1,2452,2056
Snap-25_50_png.rf.CHeux2nrD5owQB0rBnrP.png,0,0.0,0,2452,2056
Snap-25_png.rf.NZSC2ldRJFXa4414jttF.png,1604708,31.831158,1,2452,2056
Snap-26_283_png.rf.YFDkIZNg1W2rRyv6xoZQ.png,0,0.0,0,2452,2056
Snap-31_281_png.rf.HrwVzS03qTHBX5RB7awf.png,0,0.0,0,2452,2056
Snap-36_271_png.rf.sfFr7wfzXmMz4JWE34hv.png,968454,19.210356,1,2452,2056
Snap-37_175_png.rf.FF9MN09bmlSbN40cxQRu.png,0,0.0,0,2452,2056
Snap-37_235_png.rf.fp1LasdFT1TZbfgrTie6.png,622256,12.343136,1,2452,2056
Snap-39_77_png.rf.FBpms3tKgC2fVOg0pxu7.png,1352001,26.818435,1,2452,2056
Snap-39_png.rf.B5ZdhBp8JGAo6JQji9gU.png,1630276,32.338328,1,2452,2056
Snap-41_270_png.rf.46zb8PtP1Yuu9Wit1FpP.png,865663,17.171383,1,2452,2056
Snap-42_165_png.rf.3eAR7nfV8aWUfPbBc82Q.png,126439,2.508057,1,2452,2056
Snap-42_225_png.rf.mQxoBxfdEUUtVkhWybfs.png,713475,14.152566,1,2452,2056
Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,847226,16.805665,1,2452,2056
Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1591618,31.571504,1,2452,2056
Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,908033,18.011839,1,2452,2056
Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1300654,25.799911,1,2452,2056
Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,818356,16.232996,1,2452,2056
Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1327168,26.325845,1,2452,2056
Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,767046,15.215206,1,2452,2056
Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,644428,12.782942,1,2452,2056
Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1476340,29.284837,1,2452,2056
Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,0,0.0,0,2452,2056
Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1611195,31.959835,1,2452,2056
ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1894222,37.573989,1,2452,2056
ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,1679102,33.306846,1,2452,2056
ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1437485,28.514105,1,2452,2056
ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,1692025,33.563188,1,2452,2056
