arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1237678,24.550712,1,2452,2056
A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,785745,15.586121,1,2452,2056
A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,836592,16.594728,1,2452,2056
A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,371597,7.371038,1,2452,2056
A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,474429,9.410824,1,2452,2056
A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,843823,16.738163,1,2452,2056
A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,0,0.0,0,2452,2056
B1 0H 1_png.rf.j3ckb2OmuPoN1D2ZNrsL.png,1657317,32.874716,1,2452,2056
B1 0H 2_png.rf.M9qDqnfqVRQAN3kixv3Y.png,1425565,28.277659,1,2452,2056
B1 0HR 1_png.rf.eIMkkfHeHfLEZ04ezC1L.png,812775,16.122291,1,2452,2056
B1 0HR 2_png.rf.GJOlprTE8cvwD4CrUmlP.png,763091,15.136754,1,2452,2056
B1 0hr 1_png.rf.HQmAp3GBzLOJSBnrI49n.png,107809,26.320557,1,640,640
B1 0hr 1_png.rf.IpACHL1Orw6aFOfMt2L4.png,86320,21.074219,1,640,640
B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,84487,20.626709,1,640,640
B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,115278,28.144043,1,640,640
B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,103003,25.147217,1,640,640
B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,105128,25.666016,1,640,640
B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,689274,13.672512,1,2452,2056
B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,510007,10.116553,1,2452,2056
B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,481616,9.553386,1,2452,2056
B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,48590,11.862793,1,640,640
B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,48548,11.852539,1,640,640
B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,77463,18.911865,1,640,640
B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,75978,18.549316,1,640,640
B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,447020,8.867136,1,2452,2056
B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,0,0.0,0,2452,2056
B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,297231,5.895906,1,2452,2056
B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,225474,4.472526,1,2452,2056
B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,0,0.0,0,640,640
B1 24hr 2_png.rf.kOhjizJROLOCgNfM1IF5.png,38716,9.452148,1,640,640
B1 8H 1_png.rf.fqDTrXJGtwGnRUswH16c.png,684158,13.571031,1,2452,2056
B1 8H 2_png.rf.gA6SnVr547LgfEenVrRi.png,604202,11.985015,1,2452,2056
B1 8HR 1_png.rf.AMXvM5M5gyDuLKC5DTa9.png,582086,11.54632,1,2452,2056
B1 8HR 2_png.rf.QKXzmdKQE41ccuWFgbwS.png,503414,9.985774,1,2452,2056
B1 8hr 1_png.rf.pwZlWzk9sZA3CwldABe9.png,82119,20.048584,1,640,640
B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,83008,20.265625,1,640,640
B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,56956,13.905273,1,640,640
B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,819024,16.246247,1,2452,2056
B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,1109383,22.005839,1,2452,2056
B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,0,0.0,0,2452,2056
B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,752834,14.933295,1,2452,2056
B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,376207,7.462482,1,2452,2056
B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,0,0.0,0,2452,2056
B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,807830,16.024202,1,2452,2056
B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,272520,5.405736,1,2452,2056
B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,1082844,21.479409,1,2452,2056
B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,924500,18.33848,1,2452,2056
B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,1026103,20.353888,1,2452,2056
B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,323558,6.418131,1,2452,2056
B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,440047,8.728819,1,2452,2056
B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,599604,11.893809,1,2452,2056
B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,0,0.0,0,2452,2056
B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,0,0.0,0,2452,2056
B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,455317,9.031716,1,2452,2056
B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,555263,11.014256,1,2452,2056
B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,777324,15.419081,1,2452,2056
B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,899298,17.838571,1,2452,2056
B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,104284,25.459961,1,640,640
B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,336348,6.671835,1,2452,2056
B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,394289,7.821158,1,2452,2056
B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,33621,8.208252,1,640,640
B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,66051,16.125732,1,640,640
B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,0,0.0,0,640,640
B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,0,0.0,0,640,640
C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,1094475,21.710122,1,2452,2056
C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,1032449,20.479768,1,2452,2056
C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,1116744,22.151853,1,2452,2056
C5 12H 1_png.rf.OLiywuVh8Y6xj17HnU6e.png,714905,14.180931,1,2452,2056
C5 12H 1_png.rf.eqPnAQCG5aI0rvfthMNV.png,303793,6.02607,1,2452,2056
C5 12H 2_png.rf.oLP5pb7BztRNGjNEDlAS.png,683362,13.555241,2,2452,2056
C5 12H 2_png.rf.yGOWuMwCESVagvk7Q4HY.png,408216,8.097416,1,2452,2056
C5 24H 1_png.rf.GRabFdMEvh7NdJQw7srC.png,0,0.0,0,2452,2056
C5 24H 2_png.rf.1BqtMMJEWOuzOCOM43Zl.png,0,0.0,0,2452,2056
C5 8H 1_png.rf.QRwHfTeZ3iXOWs30KZOS.png,495982,9.838352,1,2452,2056
C5 8H 1_png.rf.m0k3TjlxKvLXDFhuBq52.png,781443,15.500786,1,2452,2056
C5 8H 2_png.rf.Su3UAyP9dztNqZtfn0u1.png,712012,14.123546,1,2452,2056
D1 0H 1_png.rf.fw3oXHFKRwGBIpMcBKY2.png,808969,16.046795,1,2452,2056
D1 0H 2_png.rf.In3g26PLvIPVilZ9guvK.png,905866,17.968854,1,2452,2056
D1 0HR 1_png.rf.X95BBgcop2LdYBHvWj7G.png,932637,18.499887,1,2452,2056
D1 0HR 1_png.rf.pXGKiyw6dpCjGOogRcBS.png,834873,16.560629,1,2452,2056
D1 0HR 2_png.rf.Ak8bfHD2sNvAS5ARU8WU.png,852359,16.907484,1,2452,2056
D1 0HR 2_png.rf.pBkydjxMgVt0vB999uLo.png,1057012,20.967002,1,2452,2056
D1 12H 1_png.rf.mKsxEDejqQN6qCQxLyns.png,553290,10.975119,1,2452,2056
D1 12H 2_png.rf.hM6Jhc6UJKSMWKFN6Pta.png,704096,13.966523,1,2452,2056
D1 12HR 1_png.rf.Sa5pwYNBsukEYVE7qdCO.png,394539,7.826117,1,2452,2056
D1 12HR 1_png.rf.mtvtObh31Z25eXwo4BTB.png,263450,5.225822,1,2452,2056
D1 12HR 2_png.rf.E03XFlEmMbe4CLEeQ5L0.png,0,0.0,0,2452,2056
D1 12HR 2_png.rf.c61b9Qj6PnDGEcivk5oi.png,460931,9.143076,1,2452,2056
D1 24H 1_png.rf.9St1pSdNBqUmYewNNUks.png,0,0.0,0,2452,2056
D1 24H 2_png.rf.JPXsJfPNRWwnAkf2OC68.png,419451,8.320275,1,2452,2056
D1 24HR 1_png.rf.D7yfyoxo08GRgfqWxkKs.png,151452,3.004218,1,2452,2056
D1 24HR 1_png.rf.EHcrx6DNEOw8vqgtCyC2.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.sKzjQXeeTmG65NxFRo5z.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.uoxKxnADebGlXimnPrEx.png,209202,4.149753,1,2452,2056
D1 8H 1_png.rf.AmYzGCscmIMNbZlAIVL4.png,625296,12.403438,1,2452,2056
D1 8H 2_png.rf.1Guur0r0WOYFqgYbD8Ix.png,407719,8.087557,1,2452,2056
D1 8HR 1_png.rf.7pXlMXWWJkv2xLuAp89c.png,499914,9.916347,1,2452,2056
D1 8HR 1_png.rf.Pm37sn4g0olAl9FUCP58.png,384573,7.628431,1,2452,2056
D1 8HR 2_png.rf.We4y9DkVsrjwHtYEPH1S.png,422267,8.376133,1,2452,2056
D1 8HR 2_png.rf.zXqaP0fHqHbabD0CzjuF.png,591816,11.739325,1,2452,2056
D3 0H 1_png.rf.jWsUip53LaCF4OaEEFcb.png,1153623,22.883388,1,2452,2056
D3 0H 2_png.rf.lkEcbAGS1IAwabi3cMT3.png,1244202,24.680123,1,2452,2056
D3 12H 1_png.rf.vDKmMF3YJlFSbIbFZHci.png,968574,19.212737,1,2452,2056
D3 12H 2_png.rf.bk65RyMB9bMlU59S1RY7.png,1061079,21.047676,1,2452,2056
D3 24H 1_png.rf.lgES3xZvT7KoszPGhV44.png,712536,14.13394,1,2452,2056
D3 24H 2_png.rf.vu9MuWKRyoy3WKGkVrI5.png,725673,14.394527,1,2452,2056
D3 8H 1_png.rf.6ah0Jg4O5oakLSomUxcX.png,1008828,20.011219,1,2452,2056
D3 8H 2_png.rf.RmIwn01JNbgfY0VcrlAP.png,1114941,22.116088,1,2452,2056
D4 0H 1_png.rf.FutNJ1bcHBCTMEvRlEBr.png,1003032,19.896249,1,2452,2056
D4 0H 1_png.rf.hIDWQ46StqSUcKyGmBYY.png,946808,18.780984,1,2452,2056
D4 0H 2_png.rf.7RFXNZEElcEIxiB134la.png,1148044,22.772723,1,2452,2056
D4 0H 2_png.rf.eVEb58gAMbcellIRwKuX.png,0,0.0,0,2452,2056
D4 0HR 1_png.rf.eLqJwBy4PkAeXHhqw8Ir.png,701691,13.918817,1,2452,2056
D4 0HR 2_png.rf.EwNjDB9ss3gmM00iJqPT.png,855066,16.96118,1,2452,2056
D4 12H 1_png.rf.9BeWOTfVwMn3ywdSyPmt.png,886403,17.582784,1,2452,2056
D4 12H 1_png.rf.rmwAgsyRm1ZzZ55GuiPB.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.JoRndEJA1lep3hprLUOS.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.txyJ67o8LXpC3sVtUoTH.png,585237,11.608823,1,2452,2056
D4 12HR 1_png.rf.coQP5Rm68FoQiPA5lE4l.png,0,0.0,0,2452,2056
D4 12HR 2_png.rf.3mHz6QXfVp3bYuBorSyN.png,148836,2.952327,1,2452,2056
D4 24H 1_png.rf.4NmTRoRHXyugKUw10i8s.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.l74W6BtAd1h2vbDdLYa7.png,556072,11.030303,1,2452,2056
D4 24H 2_png.rf.RklTkqfkG2jxmrJIVlDw.png,0,0.0,0,2452,2056
D4 24HR 1_png.rf.ZeWox4g9WSQYjCRdF5Hj.png,0,0.0,0,2452,2056
D4 24HR 2_png.rf.aSdWjnYDFFICPSVHPh41.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.a8mANb97avVu4hPsbo7a.png,465851,9.24067,1,2452,2056
D4 8H 1_png.rf.xpR4xGrS7xqp2WqsHOdj.png,992045,19.67831,1,2452,2056
D4 8H 2_png.rf.ixTzZNh35XGijmR7VOtL.png,0,0.0,0,2452,2056
D4 8H 2_png.rf.mnoVDerLhE6PpOQcbUog.png,715313,14.189025,1,2452,2056
D4 8HR 1_png.rf.VEshHRtiysfYv1YrXVR9.png,274874,5.45243,1,2452,2056
D4 8HR 2_png.rf.1gESfR3nmJtUf5QdqE6H.png,319341,6.334482,1,2452,2056
E1 0H 1_png.rf.O4klFnPAFBZQG7ZiiWoa.png,1143044,22.673542,1,2452,2056
E1 0H 2_png.rf.dwk6Z6HVga7ttj23PmV9.png,1199165,23.786764,1,2452,2056
E1 12H 1_png.rf.MXhOPdUnNbYD4WTRbftP.png,0,0.0,0,2452,2056
E1 12H 2_png.rf.GKeGTBMimaglOZhGi5n6.png,484860,9.617734,1,2452,2056
E1 24H 1_png.rf.JjdLiNmCus3kSa50aOeW.png,0,0.0,0,2452,2056
E1 8H 1_png.rf.8l6bvVJjLSjiFIlOhJkG.png,545906,10.828649,1,2452,2056
E1 8H 2_png.rf.5qtx5quA0obTJbOUZCxP.png,602739,11.955995,1,2452,2056
F2 0H 1_png.rf.zPl6vPkH5HpqtxJsWJxj.png,1500201,29.758146,1,2452,2056
F2 12H 1_png.rf.h05DU2gxBlXL6JdotHmg.png,0,0.0,0,2452,2056
F2 12H 2_png.rf.2goGI5xvDCGG2PJZ8Its.png,923058,18.309876,1,2452,2056
F2 8H 2_png.rf.dUFZVFJ0aVESmoGKjJ05.png,681270,13.513744,1,2452,2056
Snap-08_141_png.rf.xxwXm4vgaTgEnxfrDBvk.png,0,0.0,0,2452,2056
Snap-09_200_png.rf.T1DuJr60ClWyEIrNPE9K.png,0,0.0,0,2452,2056
Snap-09_21_png.rf.eX9WeCW8GgIO8pb44zNf.png,0,0.0,0,2452,2056
Snap-09_66_png.rf.DXbLfCegxmVs4TDoenmh.png,242923,4.818646,1,2452,2056
Snap-10_146_png.rf.J1zTbpCRqsOW6DtsIPzv.png,0,0.0,0,2452,2056
Snap-10_png.rf.yj7fOx6nAZtfK19C65wZ.png,1897609,37.641174,1,2452,2056
Snap-15_15_png.rf.oEkUKHxOZ7qcBLxMlF5e.png,0,0.0,0,2452,2056
Snap-15_60_png.rf.AUB9Da86Zc4f2GiWRpgF.png,581101,11.526781,2,2452,2056
Snap-18_122_png.rf.rEzRHI9DOsMmEv8NXGFz.png,428018,8.49021,1,2452,2056
Snap-18_182_png.rf.0olrnxTCWxDIVmtPK3HA.png,709270,14.069155,1,2452,2056
Snap-20_104_png.rf.lu9wLu7mqVxquLAseXNa.png,0,0.0,0,2452,2056
Snap-21_56_png.rf.ycoY7vPUknblypXrORx3.png,0,0.0,0,2452,2056
Snap-24_96_png.rf.s6DeTIAvmh6iZiaYgj4W.png,0,0.0,0,2452,2056
Snap-25_124_png.rf.qhyZRieBWx1vF8Vfj4ck.png,1316881,26.121791,1,2452,2056
Snap-25_184_png.rf.fnCmHOHxb5uRZMEeY7RB.png,1545641,30.659499,1,2452,2056
Snap-25_50_png.rf.CHeux2nrD5owQB0rBnrP.png,0,0.0,0,2452,2056
Snap-25_png.rf.NZSC2ldRJFXa4414jttF.png,1733767,34.391186,1,2452,2056
Snap-26_283_png.rf.YFDkIZNg1W2rRyv6xoZQ.png,0,0.0,0,2452,2056
Snap-31_281_png.rf.HrwVzS03qTHBX5RB7awf.png,0,0.0,0,2452,2056
Snap-36_271_png.rf.sfFr7wfzXmMz4JWE34hv.png,947237,18.789494,1,2452,2056
Snap-37_175_png.rf.FF9MN09bmlSbN40cxQRu.png,49064,0.973239,1,2452,2056
Snap-37_235_png.rf.fp1LasdFT1TZbfgrTie6.png,614816,12.195555,1,2452,2056
Snap-39_77_png.rf.FBpms3tKgC2fVOg0pxu7.png,1312023,26.025428,1,2452,2056
Snap-39_png.rf.B5ZdhBp8JGAo6JQji9gU.png,1966520,39.008099,1,2452,2056
Snap-41_270_png.rf.46zb8PtP1Yuu9Wit1FpP.png,849306,16.846924,1,2452,2056
Snap-42_165_png.rf.3eAR7nfV8aWUfPbBc82Q.png,123607,2.451882,1,2452,2056
Snap-42_225_png.rf.mQxoBxfdEUUtVkhWybfs.png,700001,13.885294,1,2452,2056
Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,842845,16.718763,1,2452,2056
Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1582855,31.39768,1,2452,2056
Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,895930,17.771763,1,2452,2056
Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1292276,25.633724,1,2452,2056
Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,779114,15.454588,1,2452,2056
Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1305838,25.902741,1,2452,2056
Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,866006,17.178187,1,2452,2056
Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,0,0.0,0,2452,2056
Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1863531,36.965199,1,2452,2056
Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1070284,21.230267,1,2452,2056
Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1979493,39.265433,1,2452,2056
ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1876048,37.213487,1,2452,2056
ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2011702,39.904334,1,2452,2056
ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1434358,28.452078,1,2452,2056
ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2075054,41.160991,1,2452,2056
