arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
B1 8H 2_png.rf.gA6SnVr547LgfEenVrRi.png,609593,12.091951,1,2452,2056
B1 8HR 1_png.rf.AMXvM5M5gyDuLKC5DTa9.png,576778,11.44103,1,2452,2056
B1 8HR 2_png.rf.QKXzmdKQE41ccuWFgbwS.png,501873,9.955206,1,2452,2056
B1 8hr 1_png.rf.pwZlWzk9sZA3CwldABe9.png,84829,20.710205,1,640,640
B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,86022,21.001465,1,640,640
B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,59317,14.481689,1,640,640
B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,799151,15.852044,1,2452,2056
B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,1102259,21.864527,1,2452,2056
B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,0,0.0,0,2452,2056
B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,775511,15.383119,1,2452,2056
B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,381612,7.569696,1,2452,2056
B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,0,0.0,0,2452,2056
B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,828858,16.441315,1,2452,2056
B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,0,0.0,0,2452,2056
B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,1087379,21.569365,1,2452,2056
B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,929507,18.4378,1,2452,2056
B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,1030294,20.437021,1,2452,2056
B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,325750,6.461612,1,2452,2056
B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,443385,8.795032,1,2452,2056
B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,607707,12.054541,1,2452,2056
B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,0,0.0,0,2452,2056
B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,0,0.0,0,2452,2056
B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,452283,8.971534,1,2452,2056
B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,568710,11.280992,1,2452,2056
B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,782401,15.519789,1,2452,2056
B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,903525,17.922418,1,2452,2056
B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,106847,26.085693,1,640,640
B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,336269,6.670268,1,2452,2056
B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,393879,7.813026,1,2452,2056
B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,0,0.0,0,640,640
B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,67778,16.547363,1,640,640
B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,0,0.0,0,640,640
B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,0,0.0,0,640,640
C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,1098373,21.787443,1,2452,2056
C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,1040648,20.642404,1,2452,2056
C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,1119336,22.203268,1,2452,2056
C5 12H 1_png.rf.OLiywuVh8Y6xj17HnU6e.png,720689,14.295664,1,2452,2056
C5 12H 1_png.rf.eqPnAQCG5aI0rvfthMNV.png,300372,5.958211,1,2452,2056
C5 12H 2_png.rf.oLP5pb7BztRNGjNEDlAS.png,503046,9.978474,1,2452,2056
C5 12H 2_png.rf.yGOWuMwCESVagvk7Q4HY.png,409271,8.118343,1,2452,2056
C5 24H 1_png.rf.GRabFdMEvh7NdJQw7srC.png,0,0.0,0,2452,2056
C5 24H 2_png.rf.1BqtMMJEWOuzOCOM43Zl.png,0,0.0,0,2452,2056
C5 8H 1_png.rf.QRwHfTeZ3iXOWs30KZOS.png,492884,9.776899,1,2452,2056
C5 8H 1_png.rf.m0k3TjlxKvLXDFhuBq52.png,781816,15.508185,1,2452,2056
C5 8H 2_png.rf.Su3UAyP9dztNqZtfn0u1.png,720421,14.290347,1,2452,2056
D1 0H 1_png.rf.fw3oXHFKRwGBIpMcBKY2.png,809988,16.067008,1,2452,2056
D1 0H 2_png.rf.In3g26PLvIPVilZ9guvK.png,906007,17.971651,1,2452,2056
D1 0HR 1_png.rf.X95BBgcop2LdYBHvWj7G.png,941443,18.674563,1,2452,2056
D1 0HR 1_png.rf.pXGKiyw6dpCjGOogRcBS.png,839359,16.649614,1,2452,2056
D1 0HR 2_png.rf.Ak8bfHD2sNvAS5ARU8WU.png,856655,16.9927,1,2452,2056
D1 0HR 2_png.rf.pBkydjxMgVt0vB999uLo.png,1040918,20.64776,1,2452,2056
D1 12H 1_png.rf.mKsxEDejqQN6qCQxLyns.png,563064,11.168997,1,2452,2056
D1 12H 2_png.rf.hM6Jhc6UJKSMWKFN6Pta.png,697185,13.829436,1,2452,2056
D1 12HR 1_png.rf.Sa5pwYNBsukEYVE7qdCO.png,401134,7.956937,1,2452,2056
D1 12HR 1_png.rf.mtvtObh31Z25eXwo4BTB.png,265567,5.267815,1,2452,2056
D1 12HR 2_png.rf.E03XFlEmMbe4CLEeQ5L0.png,0,0.0,0,2452,2056
D1 12HR 2_png.rf.c61b9Qj6PnDGEcivk5oi.png,478267,9.486955,1,2452,2056
D1 24H 1_png.rf.9St1pSdNBqUmYewNNUks.png,0,0.0,0,2452,2056
D1 24H 2_png.rf.JPXsJfPNRWwnAkf2OC68.png,438655,8.701207,1,2452,2056
D1 24HR 1_png.rf.D7yfyoxo08GRgfqWxkKs.png,0,0.0,0,2452,2056
D1 24HR 1_png.rf.EHcrx6DNEOw8vqgtCyC2.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.sKzjQXeeTmG65NxFRo5z.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.uoxKxnADebGlXimnPrEx.png,0,0.0,0,2452,2056
D1 8H 1_png.rf.AmYzGCscmIMNbZlAIVL4.png,640530,12.705621,1,2452,2056
D1 8H 2_png.rf.1Guur0r0WOYFqgYbD8Ix.png,0,0.0,0,2452,2056
D1 8HR 1_png.rf.7pXlMXWWJkv2xLuAp89c.png,508216,10.081027,1,2452,2056
D1 8HR 1_png.rf.Pm37sn4g0olAl9FUCP58.png,377772,7.493525,1,2452,2056
D1 8HR 2_png.rf.We4y9DkVsrjwHtYEPH1S.png,423657,8.403705,1,2452,2056
D1 8HR 2_png.rf.zXqaP0fHqHbabD0CzjuF.png,610007,12.100164,1,2452,2056
D3 0H 1_png.rf.jWsUip53LaCF4OaEEFcb.png,1144894,22.710239,1,2452,2056
D3 0H 2_png.rf.lkEcbAGS1IAwabi3cMT3.png,1199061,23.784701,1,2452,2056
D3 12H 1_png.rf.vDKmMF3YJlFSbIbFZHci.png,967787,19.197126,1,2452,2056
D3 12H 2_png.rf.bk65RyMB9bMlU59S1RY7.png,1068433,21.19355,1,2452,2056
D3 24H 1_png.rf.lgES3xZvT7KoszPGhV44.png,720232,14.286598,1,2452,2056
D3 24H 2_png.rf.vu9MuWKRyoy3WKGkVrI5.png,677011,13.429262,1,2452,2056
D3 8H 1_png.rf.6ah0Jg4O5oakLSomUxcX.png,1019850,20.229853,1,2452,2056
D3 8H 2_png.rf.RmIwn01JNbgfY0VcrlAP.png,1135494,22.52378,1,2452,2056
D4 0H 1_png.rf.FutNJ1bcHBCTMEvRlEBr.png,1007322,19.981346,1,2452,2056
D4 0H 1_png.rf.hIDWQ46StqSUcKyGmBYY.png,947580,18.796297,1,2452,2056
D4 0H 2_png.rf.7RFXNZEElcEIxiB134la.png,1142073,22.654281,1,2452,2056
D4 0H 2_png.rf.eVEb58gAMbcellIRwKuX.png,0,0.0,0,2452,2056
D4 0HR 1_png.rf.eLqJwBy4PkAeXHhqw8Ir.png,700923,13.903583,1,2452,2056
D4 0HR 2_png.rf.EwNjDB9ss3gmM00iJqPT.png,856996,16.999464,1,2452,2056
D4 12H 1_png.rf.9BeWOTfVwMn3ywdSyPmt.png,891819,17.690216,1,2452,2056
D4 12H 1_png.rf.rmwAgsyRm1ZzZ55GuiPB.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.JoRndEJA1lep3hprLUOS.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.txyJ67o8LXpC3sVtUoTH.png,0,0.0,0,2452,2056
D4 12HR 1_png.rf.coQP5Rm68FoQiPA5lE4l.png,0,0.0,0,2452,2056
D4 12HR 2_png.rf.3mHz6QXfVp3bYuBorSyN.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.4NmTRoRHXyugKUw10i8s.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.l74W6BtAd1h2vbDdLYa7.png,562155,11.150966,1,2452,2056
D4 24H 2_png.rf.RklTkqfkG2jxmrJIVlDw.png,0,0.0,0,2452,2056
D4 24HR 1_png.rf.ZeWox4g9WSQYjCRdF5Hj.png,0,0.0,0,2452,2056
D4 24HR 2_png.rf.aSdWjnYDFFICPSVHPh41.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.a8mANb97avVu4hPsbo7a.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.xpR4xGrS7xqp2WqsHOdj.png,1013356,20.101037,1,2452,2056
D4 8H 2_png.rf.ixTzZNh35XGijmR7VOtL.png,0,0.0,0,2452,2056
D4 8H 2_png.rf.mnoVDerLhE6PpOQcbUog.png,706489,14.013991,1,2452,2056
D4 8HR 1_png.rf.VEshHRtiysfYv1YrXVR9.png,267631,5.308757,1,2452,2056
D4 8HR 2_png.rf.1gESfR3nmJtUf5QdqE6H.png,318021,6.308298,1,2452,2056
E1 0H 1_png.rf.O4klFnPAFBZQG7ZiiWoa.png,1154359,22.897988,1,2452,2056
E1 0H 2_png.rf.dwk6Z6HVga7ttj23PmV9.png,1208561,23.973144,1,2452,2056
E1 12H 1_png.rf.MXhOPdUnNbYD4WTRbftP.png,475179,9.425701,1,2452,2056
E1 12H 2_png.rf.GKeGTBMimaglOZhGi5n6.png,0,0.0,0,2452,2056
E1 24H 1_png.rf.JjdLiNmCus3kSa50aOeW.png,0,0.0,0,2452,2056
E1 8H 1_png.rf.8l6bvVJjLSjiFIlOhJkG.png,583533,11.575023,1,2452,2056
E1 8H 2_png.rf.5qtx5quA0obTJbOUZCxP.png,605197,12.004752,1,2452,2056
F2 0H 1_png.rf.zPl6vPkH5HpqtxJsWJxj.png,1494166,29.638435,1,2452,2056
F2 12H 1_png.rf.h05DU2gxBlXL6JdotHmg.png,703579,13.956268,1,2452,2056
F2 12H 2_png.rf.2goGI5xvDCGG2PJZ8Its.png,952082,18.8856,1,2452,2056
F2 8H 2_png.rf.dUFZVFJ0aVESmoGKjJ05.png,744509,14.76816,1,2452,2056
Snap-08_141_png.rf.xxwXm4vgaTgEnxfrDBvk.png,0,0.0,0,2452,2056
Snap-09_200_png.rf.T1DuJr60ClWyEIrNPE9K.png,0,0.0,0,2452,2056
Snap-09_21_png.rf.eX9WeCW8GgIO8pb44zNf.png,0,0.0,0,2452,2056
Snap-09_66_png.rf.DXbLfCegxmVs4TDoenmh.png,0,0.0,0,2452,2056
Snap-10_146_png.rf.J1zTbpCRqsOW6DtsIPzv.png,0,0.0,0,2452,2056
Snap-10_png.rf.yj7fOx6nAZtfK19C65wZ.png,1940872,38.499343,1,2452,2056
Snap-15_15_png.rf.oEkUKHxOZ7qcBLxMlF5e.png,0,0.0,0,2452,2056
Snap-15_60_png.rf.AUB9Da86Zc4f2GiWRpgF.png,0,0.0,0,2452,2056
Snap-18_122_png.rf.rEzRHI9DOsMmEv8NXGFz.png,429366,8.51695,1,2452,2056
Snap-18_182_png.rf.0olrnxTCWxDIVmtPK3HA.png,718491,14.252064,1,2452,2056
Snap-20_104_png.rf.lu9wLu7mqVxquLAseXNa.png,0,0.0,0,2452,2056
Snap-21_56_png.rf.ycoY7vPUknblypXrORx3.png,0,0.0,0,2452,2056
Snap-24_96_png.rf.s6DeTIAvmh6iZiaYgj4W.png,1022379,20.280018,1,2452,2056
Snap-25_124_png.rf.qhyZRieBWx1vF8Vfj4ck.png,1292218,25.632573,1,2452,2056
Snap-25_184_png.rf.fnCmHOHxb5uRZMEeY7RB.png,1658028,32.888819,1,2452,2056
Snap-25_50_png.rf.CHeux2nrD5owQB0rBnrP.png,0,0.0,0,2452,2056
Snap-25_png.rf.NZSC2ldRJFXa4414jttF.png,1908034,37.847965,1,2452,2056
Snap-26_283_png.rf.YFDkIZNg1W2rRyv6xoZQ.png,0,0.0,0,2452,2056
Snap-31_281_png.rf.HrwVzS03qTHBX5RB7awf.png,0,0.0,0,2452,2056
Snap-36_271_png.rf.sfFr7wfzXmMz4JWE34hv.png,981411,19.467373,1,2452,2056
Snap-37_175_png.rf.FF9MN09bmlSbN40cxQRu.png,0,0.0,0,2452,2056
Snap-37_235_png.rf.fp1LasdFT1TZbfgrTie6.png,624704,12.391695,1,2452,2056
Snap-39_77_png.rf.FBpms3tKgC2fVOg0pxu7.png,1418768,28.142833,1,2452,2056
Snap-39_png.rf.B5ZdhBp8JGAo6JQji9gU.png,2037824,40.422493,1,2452,2056
Snap-41_270_png.rf.46zb8PtP1Yuu9Wit1FpP.png,855951,16.978735,1,2452,2056
Snap-42_165_png.rf.3eAR7nfV8aWUfPbBc82Q.png,136483,2.707291,1,2452,2056
Snap-42_225_png.rf.mQxoBxfdEUUtVkhWybfs.png,704913,13.982729,1,2452,2056
Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,839250,16.647452,1,2452,2056
Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1590755,31.554385,1,2452,2056
Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,913519,18.12066,1,2452,2056
Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1300485,25.796559,1,2452,2056
Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,809327,16.053896,1,2452,2056
Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1324934,26.281531,1,2452,2056
Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,0,0.0,0,2452,2056
Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,0,0.0,0,2452,2056
Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1870812,37.109625,1,2452,2056
Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1011195,20.058171,1,2452,2056
Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1983171,39.33839,1,2452,2056
ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1875439,37.201407,1,2452,2056
ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2064983,40.961222,1,2452,2056
ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1432704,28.419269,1,2452,2056
ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2081375,41.286375,1,2452,2056
