arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,84798,20.702637,1,640,640
B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,58872,14.373047,1,640,640
B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,803797,15.944203,1,2452,2056
B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,1085623,21.534533,1,2452,2056
B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,0,0.0,0,2452,2056
B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,744099,14.760027,1,2452,2056
B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,367969,7.299072,1,2452,2056
B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,0,0.0,0,2452,2056
B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,795262,15.774901,1,2452,2056
B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,0,0.0,0,2452,2056
B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,1097754,21.775165,1,2452,2056
B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,921726,18.283455,1,2452,2056
B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,1025485,20.341629,1,2452,2056
B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,0,0.0,0,2452,2056
B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,446589,8.858587,1,2452,2056
B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,595470,11.811806,1,2452,2056
B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,0,0.0,0,2452,2056
B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,0,0.0,0,2452,2056
B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,450452,8.935214,1,2452,2056
B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,556814,11.045022,1,2452,2056
B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,773055,15.334401,1,2452,2056
B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,888825,17.630827,1,2452,2056
B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,106805,26.075439,1,640,640
B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,330686,6.559523,1,2452,2056
B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,397117,7.877255,1,2452,2056
B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,32223,7.866943,2,640,640
B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,66533,16.243408,1,640,640
B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,0,0.0,0,640,640
B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,0,0.0,0,640,640
C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,1089048,21.602472,1,2452,2056
C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,1037556,20.581071,1,2452,2056
C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,1112001,22.05777,1,2452,2056
C5 12H 1_png.rf.OLiywuVh8Y6xj17HnU6e.png,694216,13.770542,1,2452,2056
C5 12H 1_png.rf.eqPnAQCG5aI0rvfthMNV.png,296137,5.874205,1,2452,2056
C5 12H 2_png.rf.oLP5pb7BztRNGjNEDlAS.png,503272,9.982957,1,2452,2056
C5 12H 2_png.rf.yGOWuMwCESVagvk7Q4HY.png,0,0.0,0,2452,2056
C5 24H 1_png.rf.GRabFdMEvh7NdJQw7srC.png,0,0.0,0,2452,2056
C5 24H 2_png.rf.1BqtMMJEWOuzOCOM43Zl.png,0,0.0,0,2452,2056
C5 8H 1_png.rf.QRwHfTeZ3iXOWs30KZOS.png,486141,9.643144,1,2452,2056
C5 8H 1_png.rf.m0k3TjlxKvLXDFhuBq52.png,776720,15.4071,1,2452,2056
C5 8H 2_png.rf.Su3UAyP9dztNqZtfn0u1.png,711804,14.11942,1,2452,2056
D1 0H 1_png.rf.fw3oXHFKRwGBIpMcBKY2.png,800970,15.888126,1,2452,2056
D1 0H 2_png.rf.In3g26PLvIPVilZ9guvK.png,900932,17.870983,1,2452,2056
D1 0HR 1_png.rf.X95BBgcop2LdYBHvWj7G.png,929131,18.430341,1,2452,2056
D1 0HR 1_png.rf.pXGKiyw6dpCjGOogRcBS.png,832377,16.511119,1,2452,2056
D1 0HR 2_png.rf.Ak8bfHD2sNvAS5ARU8WU.png,851868,16.897744,1,2452,2056
D1 0HR 2_png.rf.pBkydjxMgVt0vB999uLo.png,1041094,20.651251,1,2452,2056
D1 12H 1_png.rf.mKsxEDejqQN6qCQxLyns.png,549561,10.90115,1,2452,2056
D1 12H 2_png.rf.hM6Jhc6UJKSMWKFN6Pta.png,700260,13.890432,1,2452,2056
D1 12HR 1_png.rf.Sa5pwYNBsukEYVE7qdCO.png,400911,7.952513,1,2452,2056
D1 12HR 1_png.rf.mtvtObh31Z25eXwo4BTB.png,257061,5.099089,1,2452,2056
D1 12HR 2_png.rf.E03XFlEmMbe4CLEeQ5L0.png,0,0.0,0,2452,2056
D1 12HR 2_png.rf.c61b9Qj6PnDGEcivk5oi.png,454468,9.014875,1,2452,2056
D1 24H 1_png.rf.9St1pSdNBqUmYewNNUks.png,0,0.0,0,2452,2056
D1 24H 2_png.rf.JPXsJfPNRWwnAkf2OC68.png,0,0.0,0,2452,2056
D1 24HR 1_png.rf.D7yfyoxo08GRgfqWxkKs.png,0,0.0,0,2452,2056
D1 24HR 1_png.rf.EHcrx6DNEOw8vqgtCyC2.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.sKzjQXeeTmG65NxFRo5z.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.uoxKxnADebGlXimnPrEx.png,194748,3.863042,1,2452,2056
D1 8H 1_png.rf.AmYzGCscmIMNbZlAIVL4.png,623040,12.358688,1,2452,2056
D1 8H 2_png.rf.1Guur0r0WOYFqgYbD8Ix.png,753892,14.954282,1,2452,2056
D1 8HR 1_png.rf.7pXlMXWWJkv2xLuAp89c.png,497568,9.869812,1,2452,2056
D1 8HR 1_png.rf.Pm37sn4g0olAl9FUCP58.png,377972,7.497493,1,2452,2056
D1 8HR 2_png.rf.We4y9DkVsrjwHtYEPH1S.png,415835,8.248547,1,2452,2056
D1 8HR 2_png.rf.zXqaP0fHqHbabD0CzjuF.png,591630,11.735635,1,2452,2056
D3 0H 1_png.rf.jWsUip53LaCF4OaEEFcb.png,1154832,22.90737,1,2452,2056
D3 0H 2_png.rf.lkEcbAGS1IAwabi3cMT3.png,1212745,24.056139,1,2452,2056
D3 12H 1_png.rf.vDKmMF3YJlFSbIbFZHci.png,969881,19.238662,1,2452,2056
D3 12H 2_png.rf.bk65RyMB9bMlU59S1RY7.png,1060671,21.039583,1,2452,2056
D3 24H 1_png.rf.lgES3xZvT7KoszPGhV44.png,710602,14.095577,1,2452,2056
D3 24H 2_png.rf.vu9MuWKRyoy3WKGkVrI5.png,674415,13.377768,1,2452,2056
D3 8H 1_png.rf.6ah0Jg4O5oakLSomUxcX.png,1009300,20.020582,1,2452,2056
D3 8H 2_png.rf.RmIwn01JNbgfY0VcrlAP.png,1116359,22.144216,1,2452,2056
D4 0H 1_png.rf.FutNJ1bcHBCTMEvRlEBr.png,998002,19.796474,1,2452,2056
D4 0H 1_png.rf.hIDWQ46StqSUcKyGmBYY.png,943051,18.70646,1,2452,2056
D4 0H 2_png.rf.7RFXNZEElcEIxiB134la.png,1149094,22.793551,1,2452,2056
D4 0H 2_png.rf.eVEb58gAMbcellIRwKuX.png,0,0.0,0,2452,2056
D4 0HR 1_png.rf.eLqJwBy4PkAeXHhqw8Ir.png,699579,13.876923,1,2452,2056
D4 0HR 2_png.rf.EwNjDB9ss3gmM00iJqPT.png,847418,16.809473,1,2452,2056
D4 12H 1_png.rf.9BeWOTfVwMn3ywdSyPmt.png,871304,17.283279,1,2452,2056
D4 12H 1_png.rf.rmwAgsyRm1ZzZ55GuiPB.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.JoRndEJA1lep3hprLUOS.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.txyJ67o8LXpC3sVtUoTH.png,0,0.0,0,2452,2056
D4 12HR 1_png.rf.coQP5Rm68FoQiPA5lE4l.png,0,0.0,0,2452,2056
D4 12HR 2_png.rf.3mHz6QXfVp3bYuBorSyN.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.4NmTRoRHXyugKUw10i8s.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.l74W6BtAd1h2vbDdLYa7.png,546890,10.848168,1,2452,2056
D4 24H 2_png.rf.RklTkqfkG2jxmrJIVlDw.png,0,0.0,0,2452,2056
D4 24HR 1_png.rf.ZeWox4g9WSQYjCRdF5Hj.png,0,0.0,0,2452,2056
D4 24HR 2_png.rf.aSdWjnYDFFICPSVHPh41.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.a8mANb97avVu4hPsbo7a.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.xpR4xGrS7xqp2WqsHOdj.png,980907,19.457375,1,2452,2056
D4 8H 2_png.rf.ixTzZNh35XGijmR7VOtL.png,0,0.0,0,2452,2056
D4 8H 2_png.rf.mnoVDerLhE6PpOQcbUog.png,702977,13.944326,1,2452,2056
D4 8HR 1_png.rf.VEshHRtiysfYv1YrXVR9.png,0,0.0,0,2452,2056
D4 8HR 2_png.rf.1gESfR3nmJtUf5QdqE6H.png,314401,6.236492,1,2452,2056
E1 0H 1_png.rf.O4klFnPAFBZQG7ZiiWoa.png,1145218,22.716666,1,2452,2056
E1 0H 2_png.rf.dwk6Z6HVga7ttj23PmV9.png,1196499,23.733881,1,2452,2056
E1 12H 1_png.rf.MXhOPdUnNbYD4WTRbftP.png,0,0.0,0,2452,2056
E1 12H 2_png.rf.GKeGTBMimaglOZhGi5n6.png,0,0.0,0,2452,2056
E1 24H 1_png.rf.JjdLiNmCus3kSa50aOeW.png,0,0.0,0,2452,2056
E1 8H 1_png.rf.8l6bvVJjLSjiFIlOhJkG.png,568196,11.270796,1,2452,2056
E1 8H 2_png.rf.5qtx5quA0obTJbOUZCxP.png,577154,11.448488,1,2452,2056
F2 0H 1_png.rf.zPl6vPkH5HpqtxJsWJxj.png,1493333,29.621912,1,2452,2056
F2 12H 1_png.rf.h05DU2gxBlXL6JdotHmg.png,0,0.0,0,2452,2056
F2 12H 2_png.rf.2goGI5xvDCGG2PJZ8Its.png,914652,18.143134,1,2452,2056
F2 8H 2_png.rf.dUFZVFJ0aVESmoGKjJ05.png,0,0.0,0,2452,2056
Snap-08_141_png.rf.xxwXm4vgaTgEnxfrDBvk.png,0,0.0,0,2452,2056
Snap-09_200_png.rf.T1DuJr60ClWyEIrNPE9K.png,0,0.0,0,2452,2056
Snap-09_21_png.rf.eX9WeCW8GgIO8pb44zNf.png,0,0.0,0,2452,2056
Snap-09_66_png.rf.DXbLfCegxmVs4TDoenmh.png,264582,5.248277,1,2452,2056
Snap-10_146_png.rf.J1zTbpCRqsOW6DtsIPzv.png,0,0.0,0,2452,2056
Snap-10_png.rf.yj7fOx6nAZtfK19C65wZ.png,1689328,33.50969,1,2452,2056
Snap-15_15_png.rf.oEkUKHxOZ7qcBLxMlF5e.png,0,0.0,0,2452,2056
Snap-15_60_png.rf.AUB9Da86Zc4f2GiWRpgF.png,0,0.0,0,2452,2056
Snap-18_122_png.rf.rEzRHI9DOsMmEv8NXGFz.png,430015,8.529823,1,2452,2056
Snap-18_182_png.rf.0olrnxTCWxDIVmtPK3HA.png,715213,14.187041,1,2452,2056
Snap-20_104_png.rf.lu9wLu7mqVxquLAseXNa.png,0,0.0,0,2452,2056
Snap-21_56_png.rf.ycoY7vPUknblypXrORx3.png,0,0.0,0,2452,2056
Snap-24_96_png.rf.s6DeTIAvmh6iZiaYgj4W.png,0,0.0,0,2452,2056
Snap-25_124_png.rf.qhyZRieBWx1vF8Vfj4ck.png,1124866,22.312961,1,2452,2056
Snap-25_184_png.rf.fnCmHOHxb5uRZMEeY7RB.png,1368542,27.146544,1,2452,2056
Snap-25_50_png.rf.CHeux2nrD5owQB0rBnrP.png,0,0.0,0,2452,2056
Snap-25_png.rf.NZSC2ldRJFXa4414jttF.png,1576643,31.274458,1,2452,2056
Snap-26_283_png.rf.YFDkIZNg1W2rRyv6xoZQ.png,0,0.0,0,2452,2056
Snap-31_281_png.rf.HrwVzS03qTHBX5RB7awf.png,165202,3.276964,1,2452,2056
Snap-36_271_png.rf.sfFr7wfzXmMz4JWE34hv.png,952316,18.890241,1,2452,2056
Snap-37_175_png.rf.FF9MN09bmlSbN40cxQRu.png,50266,0.997082,1,2452,2056
Snap-37_235_png.rf.fp1LasdFT1TZbfgrTie6.png,615289,12.204938,1,2452,2056
Snap-39_77_png.rf.FBpms3tKgC2fVOg0pxu7.png,1062233,21.070567,2,2452,2056
Snap-39_png.rf.B5ZdhBp8JGAo6JQji9gU.png,1621084,32.155994,1,2452,2056
Snap-41_270_png.rf.46zb8PtP1Yuu9Wit1FpP.png,852663,16.913514,1,2452,2056
Snap-42_165_png.rf.3eAR7nfV8aWUfPbBc82Q.png,122368,2.427305,1,2452,2056
Snap-42_225_png.rf.mQxoBxfdEUUtVkhWybfs.png,702497,13.934805,1,2452,2056
Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,837268,16.608137,1,2452,2056
Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1592561,31.590209,1,2452,2056
Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,897126,17.795487,1,2452,2056
Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1290281,25.594151,1,2452,2056
Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,810652,16.080179,1,2452,2056
Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1310552,25.996249,1,2452,2056
Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,772516,15.323709,1,2452,2056
Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,638705,12.66942,1,2452,2056
Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1526084,30.271564,1,2452,2056
Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,975040,19.340997,1,2452,2056
Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1591566,31.570472,1,2452,2056
ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1893854,37.566689,1,2452,2056
ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,1654207,32.813026,1,2452,2056
ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1429339,28.35252,1,2452,2056
ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,1665774,33.04247,1,2452,2056
