arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,392547,7.786604,4,2452,2056
A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,416609,8.2639,1,2452,2056
A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,789479,15.660189,2,2452,2056
A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,199170,3.950757,17,2452,2056
B1 0H 1_png.rf.j3ckb2OmuPoN1D2ZNrsL.png,1188001,23.565314,8,2452,2056
B1 0H 2_png.rf.M9qDqnfqVRQAN3kixv3Y.png,1381909,27.411694,2,2452,2056
B1 0HR 1_png.rf.eIMkkfHeHfLEZ04ezC1L.png,794040,15.750662,1,2452,2056
B1 0HR 2_png.rf.GJOlprTE8cvwD4CrUmlP.png,758045,15.036661,1,2452,2056
B1 0hr 1_png.rf.HQmAp3GBzLOJSBnrI49n.png,110561,26.992432,1,640,640
B1 0hr 1_png.rf.IpACHL1Orw6aFOfMt2L4.png,85553,20.886963,1,640,640
B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,78358,19.130371,4,640,640
B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,118677,28.973877,3,640,640
B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,42012,10.256836,9,640,640
B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,52399,12.792725,14,640,640
B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,589845,11.700228,1,2452,2056
B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,481827,9.557572,2,2452,2056
B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,464507,9.21401,1,2452,2056
B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,50727,12.384521,1,640,640
B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,48754,11.902832,1,640,640
B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,81223,19.829834,1,640,640
B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,70326,17.169434,5,640,640
B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,440236,8.732568,1,2452,2056
B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,229689,4.556135,3,2452,2056
B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,286852,5.690027,3,2452,2056
B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,209916,4.163916,1,2452,2056
B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,20526,5.01123,1,640,640
B1 24hr 2_png.rf.kOhjizJROLOCgNfM1IF5.png,37355,9.119873,2,640,640
B1 8H 1_png.rf.fqDTrXJGtwGnRUswH16c.png,683823,13.564386,1,2452,2056
B1 8H 2_png.rf.gA6SnVr547LgfEenVrRi.png,609475,12.089611,1,2452,2056
B1 8HR 1_png.rf.AMXvM5M5gyDuLKC5DTa9.png,564485,11.197184,1,2452,2056
B1 8HR 2_png.rf.QKXzmdKQE41ccuWFgbwS.png,492155,9.762439,1,2452,2056
B1 8hr 1_png.rf.pwZlWzk9sZA3CwldABe9.png,82296,20.091797,1,640,640
B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,87089,21.261963,1,640,640
B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,58470,14.274902,1,640,640
B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,677250,13.434003,1,2452,2056
B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,888177,17.617973,3,2452,2056
B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,61393,1.217798,1,2452,2056
B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,714900,14.180832,2,2452,2056
B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,359734,7.135722,1,2452,2056
B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,0,0.0,0,2452,2056
B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,766966,15.213619,2,2452,2056
B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,228357,4.529714,2,2452,2056
B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,1080904,21.440926,1,2452,2056
B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,913542,18.121116,1,2452,2056
B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,998834,19.812977,1,2452,2056
B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,319063,6.328968,1,2452,2056
B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,432148,8.572134,1,2452,2056
B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,603786,11.976763,1,2452,2056
B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,53369,1.058633,1,2452,2056
B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,0,0.0,0,2452,2056
B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,452101,8.967923,1,2452,2056
B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,554242,10.994003,1,2452,2056
B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,777864,15.429793,1,2452,2056
B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,922968,18.308091,3,2452,2056
B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,75626,18.463379,4,640,640
B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,334486,6.6349,1,2452,2056
B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,388184,7.700059,1,2452,2056
B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,34355,8.387451,1,640,640
B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,68335,16.68335,1,640,640
B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,67,0.016357,1,640,640
B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,0,0.0,0,640,640
C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,1057221,20.971148,1,2452,2056
C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,1018433,20.201745,1,2452,2056
C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,1346394,26.707214,2,2452,2056
C5 12H 1_png.rf.OLiywuVh8Y6xj17HnU6e.png,689309,13.673206,1,2452,2056
C5 12H 1_png.rf.eqPnAQCG5aI0rvfthMNV.png,277729,5.509062,1,2452,2056
C5 12H 2_png.rf.oLP5pb7BztRNGjNEDlAS.png,579775,11.500478,2,2452,2056
C5 12H 2_png.rf.yGOWuMwCESVagvk7Q4HY.png,637602,12.647541,6,2452,2056
C5 24H 1_png.rf.GRabFdMEvh7NdJQw7srC.png,175803,3.487247,2,2452,2056
C5 24H 2_png.rf.1BqtMMJEWOuzOCOM43Zl.png,3868,0.076726,1,2452,2056
C5 8H 1_png.rf.QRwHfTeZ3iXOWs30KZOS.png,466088,9.245371,1,2452,2056
C5 8H 1_png.rf.m0k3TjlxKvLXDFhuBq52.png,760240,15.080201,1,2452,2056
C5 8H 2_png.rf.Su3UAyP9dztNqZtfn0u1.png,768838,15.250752,2,2452,2056
D1 0H 1_png.rf.fw3oXHFKRwGBIpMcBKY2.png,798028,15.829768,1,2452,2056
D1 0H 2_png.rf.In3g26PLvIPVilZ9guvK.png,894240,17.73824,1,2452,2056
D1 0HR 1_png.rf.X95BBgcop2LdYBHvWj7G.png,915386,18.157694,1,2452,2056
D1 0HR 1_png.rf.pXGKiyw6dpCjGOogRcBS.png,826191,16.388412,1,2452,2056
D1 0HR 2_png.rf.Ak8bfHD2sNvAS5ARU8WU.png,839205,16.646559,1,2452,2056
D1 0HR 2_png.rf.pBkydjxMgVt0vB999uLo.png,1016228,20.158006,1,2452,2056
D1 12H 1_png.rf.mKsxEDejqQN6qCQxLyns.png,549115,10.892303,1,2452,2056
D1 12H 2_png.rf.hM6Jhc6UJKSMWKFN6Pta.png,681928,13.526796,1,2452,2056
D1 12HR 1_png.rf.Sa5pwYNBsukEYVE7qdCO.png,428722,8.504175,1,2452,2056
D1 12HR 1_png.rf.mtvtObh31Z25eXwo4BTB.png,248471,4.928697,1,2452,2056
D1 12HR 2_png.rf.E03XFlEmMbe4CLEeQ5L0.png,230528,4.572778,1,2452,2056
D1 12HR 2_png.rf.c61b9Qj6PnDGEcivk5oi.png,453250,8.990715,1,2452,2056
D1 24H 1_png.rf.9St1pSdNBqUmYewNNUks.png,202212,4.011099,1,2452,2056
D1 24H 2_png.rf.JPXsJfPNRWwnAkf2OC68.png,435275,8.634161,2,2452,2056
D1 24HR 1_png.rf.D7yfyoxo08GRgfqWxkKs.png,147742,2.930626,1,2452,2056
D1 24HR 1_png.rf.EHcrx6DNEOw8vqgtCyC2.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.sKzjQXeeTmG65NxFRo5z.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.uoxKxnADebGlXimnPrEx.png,187069,3.710721,2,2452,2056
D1 8H 1_png.rf.AmYzGCscmIMNbZlAIVL4.png,604504,11.991006,1,2452,2056
D1 8H 2_png.rf.1Guur0r0WOYFqgYbD8Ix.png,578049,11.466241,4,2452,2056
D1 8HR 1_png.rf.7pXlMXWWJkv2xLuAp89c.png,504836,10.01398,1,2452,2056
D1 8HR 1_png.rf.Pm37sn4g0olAl9FUCP58.png,377311,7.484381,1,2452,2056
D1 8HR 2_png.rf.We4y9DkVsrjwHtYEPH1S.png,426408,8.458274,1,2452,2056
D1 8HR 2_png.rf.zXqaP0fHqHbabD0CzjuF.png,592648,11.755829,1,2452,2056
D3 0H 1_png.rf.jWsUip53LaCF4OaEEFcb.png,1136228,22.538339,1,2452,2056
D3 0H 2_png.rf.lkEcbAGS1IAwabi3cMT3.png,1160263,23.0151,6,2452,2056
D3 12H 1_png.rf.vDKmMF3YJlFSbIbFZHci.png,950753,18.859237,1,2452,2056
D3 12H 2_png.rf.bk65RyMB9bMlU59S1RY7.png,780414,15.480375,6,2452,2056
D3 24H 1_png.rf.lgES3xZvT7KoszPGhV44.png,706907,14.022282,1,2452,2056
D3 24H 2_png.rf.vu9MuWKRyoy3WKGkVrI5.png,698059,13.846772,1,2452,2056
D3 8H 1_png.rf.6ah0Jg4O5oakLSomUxcX.png,1014514,20.124007,1,2452,2056
D3 8H 2_png.rf.RmIwn01JNbgfY0VcrlAP.png,1102640,21.872084,1,2452,2056
D4 0H 1_png.rf.FutNJ1bcHBCTMEvRlEBr.png,985392,19.54634,1,2452,2056
D4 0H 1_png.rf.hIDWQ46StqSUcKyGmBYY.png,938327,18.612754,1,2452,2056
D4 0H 2_png.rf.7RFXNZEElcEIxiB134la.png,1726759,34.252175,4,2452,2056
D4 0H 2_png.rf.eVEb58gAMbcellIRwKuX.png,2341060,46.437515,5,2452,2056
D4 0HR 1_png.rf.eLqJwBy4PkAeXHhqw8Ir.png,686840,13.624231,1,2452,2056
D4 0HR 2_png.rf.EwNjDB9ss3gmM00iJqPT.png,835831,16.579632,1,2452,2056
D4 12H 1_png.rf.9BeWOTfVwMn3ywdSyPmt.png,867968,17.217105,1,2452,2056
D4 12H 1_png.rf.rmwAgsyRm1ZzZ55GuiPB.png,228430,4.531162,1,2452,2056
D4 12H 2_png.rf.JoRndEJA1lep3hprLUOS.png,1253134,24.857299,10,2452,2056
D4 12H 2_png.rf.txyJ67o8LXpC3sVtUoTH.png,420100,8.333148,2,2452,2056
D4 12HR 1_png.rf.coQP5Rm68FoQiPA5lE4l.png,90803,1.801178,2,2452,2056
D4 12HR 2_png.rf.3mHz6QXfVp3bYuBorSyN.png,154360,3.061901,1,2452,2056
D4 24H 1_png.rf.4NmTRoRHXyugKUw10i8s.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.l74W6BtAd1h2vbDdLYa7.png,550521,10.920193,1,2452,2056
D4 24H 2_png.rf.RklTkqfkG2jxmrJIVlDw.png,0,0.0,0,2452,2056
D4 24HR 1_png.rf.ZeWox4g9WSQYjCRdF5Hj.png,0,0.0,0,2452,2056
D4 24HR 2_png.rf.aSdWjnYDFFICPSVHPh41.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.a8mANb97avVu4hPsbo7a.png,342008,6.784107,2,2452,2056
D4 8H 1_png.rf.xpR4xGrS7xqp2WqsHOdj.png,989510,19.628025,1,2452,2056
D4 8H 2_png.rf.ixTzZNh35XGijmR7VOtL.png,912839,18.107171,21,2452,2056
D4 8H 2_png.rf.mnoVDerLhE6PpOQcbUog.png,789286,15.656361,10,2452,2056
D4 8HR 1_png.rf.VEshHRtiysfYv1YrXVR9.png,260650,5.170281,1,2452,2056
D4 8HR 2_png.rf.1gESfR3nmJtUf5QdqE6H.png,308267,6.114817,1,2452,2056
E1 0H 1_png.rf.O4klFnPAFBZQG7ZiiWoa.png,1101334,21.846178,2,2452,2056
E1 0H 2_png.rf.dwk6Z6HVga7ttj23PmV9.png,858145,17.022255,4,2452,2056
E1 12H 1_png.rf.MXhOPdUnNbYD4WTRbftP.png,457663,9.078252,1,2452,2056
E1 12H 2_png.rf.GKeGTBMimaglOZhGi5n6.png,317383,6.295643,2,2452,2056
E1 24H 1_png.rf.JjdLiNmCus3kSa50aOeW.png,0,0.0,0,2452,2056
E1 8H 1_png.rf.8l6bvVJjLSjiFIlOhJkG.png,477477,9.471284,1,2452,2056
E1 8H 2_png.rf.5qtx5quA0obTJbOUZCxP.png,544947,10.809627,2,2452,2056
F2 0H 1_png.rf.zPl6vPkH5HpqtxJsWJxj.png,1356872,26.915057,1,2452,2056
F2 12H 1_png.rf.h05DU2gxBlXL6JdotHmg.png,683104,13.550123,2,2452,2056
F2 12H 2_png.rf.2goGI5xvDCGG2PJZ8Its.png,825700,16.378673,1,2452,2056
F2 8H 2_png.rf.dUFZVFJ0aVESmoGKjJ05.png,612439,12.148405,2,2452,2056
Snap-08_141_png.rf.xxwXm4vgaTgEnxfrDBvk.png,0,0.0,0,2452,2056
Snap-09_200_png.rf.T1DuJr60ClWyEIrNPE9K.png,16549,0.328268,1,2452,2056
Snap-09_21_png.rf.eX9WeCW8GgIO8pb44zNf.png,0,0.0,0,2452,2056
Snap-09_66_png.rf.DXbLfCegxmVs4TDoenmh.png,278926,5.532806,2,2452,2056
Snap-10_146_png.rf.J1zTbpCRqsOW6DtsIPzv.png,0,0.0,0,2452,2056
Snap-10_png.rf.yj7fOx6nAZtfK19C65wZ.png,2105735,41.769583,17,2452,2056
Snap-15_15_png.rf.oEkUKHxOZ7qcBLxMlF5e.png,0,0.0,0,2452,2056
Snap-15_60_png.rf.AUB9Da86Zc4f2GiWRpgF.png,528951,10.492328,1,2452,2056
Snap-18_122_png.rf.rEzRHI9DOsMmEv8NXGFz.png,391390,7.763654,2,2452,2056
Snap-18_182_png.rf.0olrnxTCWxDIVmtPK3HA.png,681527,13.518842,1,2452,2056
Snap-20_104_png.rf.lu9wLu7mqVxquLAseXNa.png,368909,7.317718,3,2452,2056
Snap-21_56_png.rf.ycoY7vPUknblypXrORx3.png,320259,6.352692,2,2452,2056
Snap-24_96_png.rf.s6DeTIAvmh6iZiaYgj4W.png,1130626,22.427217,3,2452,2056
Snap-25_124_png.rf.qhyZRieBWx1vF8Vfj4ck.png,1286207,25.513339,2,2452,2056
Snap-25_184_png.rf.fnCmHOHxb5uRZMEeY7RB.png,1793177,35.569649,8,2452,2056
Snap-25_50_png.rf.CHeux2nrD5owQB0rBnrP.png,0,0.0,0,2452,2056
Snap-25_png.rf.NZSC2ldRJFXa4414jttF.png,1589951,31.538437,13,2452,2056
Snap-26_283_png.rf.YFDkIZNg1W2rRyv6xoZQ.png,210841,4.182264,5,2452,2056
Snap-31_281_png.rf.HrwVzS03qTHBX5RB7awf.png,191870,3.805954,3,2452,2056
Snap-36_271_png.rf.sfFr7wfzXmMz4JWE34hv.png,961404,19.070512,4,2452,2056
Snap-37_175_png.rf.FF9MN09bmlSbN40cxQRu.png,193598,3.84023,3,2452,2056
Snap-37_235_png.rf.fp1LasdFT1TZbfgrTie6.png,635392,12.603703,3,2452,2056
Snap-39_77_png.rf.FBpms3tKgC2fVOg0pxu7.png,1430046,28.366544,6,2452,2056
Snap-39_png.rf.B5ZdhBp8JGAo6JQji9gU.png,2623585,52.041711,25,2452,2056
Snap-41_270_png.rf.46zb8PtP1Yuu9Wit1FpP.png,828433,16.432885,2,2452,2056
Snap-42_165_png.rf.3eAR7nfV8aWUfPbBc82Q.png,155231,3.079179,4,2452,2056
Snap-42_225_png.rf.mQxoBxfdEUUtVkhWybfs.png,682687,13.541852,2,2452,2056
Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,845006,16.761629,1,2452,2056
Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1589982,31.539052,1,2452,2056
Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,864837,17.154999,2,2452,2056
Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1316702,26.118241,1,2452,2056
Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,715914,14.200946,3,2452,2056
Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1292338,25.634954,1,2452,2056
Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,896508,17.783228,1,2452,2056
Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,770521,15.284136,1,2452,2056
Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1754878,34.809946,28,2452,2056
Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1136445,22.542644,4,2452,2056
Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1804124,35.786795,15,2452,2056
ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1808931,35.882147,4,2452,2056
ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2042024,40.505805,1,2452,2056
ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1504083,29.83515,6,2452,2056
ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2059903,40.860455,1,2452,2056
