arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,520437,10.323444,1,2452,2056
B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,481867,9.558365,1,2452,2056
B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,50494,12.327637,1,640,640
B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,50579,12.348389,1,640,640
B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,80264,19.595703,1,640,640
B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,77275,18.865967,1,640,640
B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,440135,8.730565,1,2452,2056
B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,0,0.0,0,2452,2056
B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,0,0.0,0,2452,2056
B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,218689,4.337938,1,2452,2056
B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,0,0.0,0,640,640
B1 24hr 2_png.rf.kOhjizJROLOCgNfM1IF5.png,0,0.0,0,640,640
B1 8H 1_png.rf.fqDTrXJGtwGnRUswH16c.png,682080,13.529811,1,2452,2056
B1 8H 2_png.rf.gA6SnVr547LgfEenVrRi.png,612322,12.146084,1,2452,2056
B1 8HR 1_png.rf.AMXvM5M5gyDuLKC5DTa9.png,583832,11.580954,1,2452,2056
B1 8HR 2_png.rf.QKXzmdKQE41ccuWFgbwS.png,502087,9.959451,1,2452,2056
B1 8hr 1_png.rf.pwZlWzk9sZA3CwldABe9.png,83493,20.384033,1,640,640
B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,84807,20.704834,1,640,640
B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,59334,14.48584,1,640,640
B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,798089,15.830978,1,2452,2056
B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,1128295,22.380979,1,2452,2056
B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,0,0.0,0,2452,2056
B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,753151,14.939583,1,2452,2056
B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,373785,7.414439,1,2452,2056
B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,0,0.0,0,2452,2056
B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,797998,15.829173,1,2452,2056
B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,266592,5.288147,1,2452,2056
B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,1087835,21.578411,1,2452,2056
B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,925585,18.360002,1,2452,2056
B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,1029263,20.41657,1,2452,2056
B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,327308,6.492516,1,2452,2056
B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,458101,9.08694,1,2452,2056
B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,603480,11.970693,1,2452,2056
B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,0,0.0,0,2452,2056
B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,0,0.0,0,2452,2056
B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,456318,9.051572,1,2452,2056
B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,564638,11.200219,1,2452,2056
B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,778559,15.443579,1,2452,2056
B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,899234,17.837301,1,2452,2056
B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,103602,25.293457,1,640,640
B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,330004,6.545994,1,2452,2056
B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,399460,7.923731,1,2452,2056
B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,19243,4.697998,1,640,640
B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,67090,16.379395,1,640,640
B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,0,0.0,0,640,640
B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,0,0.0,0,640,640
C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,1091061,21.642402,1,2452,2056
C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,1043127,20.691578,1,2452,2056
C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,1120823,22.232764,1,2452,2056
C5 12H 1_png.rf.OLiywuVh8Y6xj17HnU6e.png,704528,13.975092,1,2452,2056
C5 12H 1_png.rf.eqPnAQCG5aI0rvfthMNV.png,301002,5.970708,1,2452,2056
C5 12H 2_png.rf.oLP5pb7BztRNGjNEDlAS.png,509906,10.11455,1,2452,2056
C5 12H 2_png.rf.yGOWuMwCESVagvk7Q4HY.png,0,0.0,0,2452,2056
C5 24H 1_png.rf.GRabFdMEvh7NdJQw7srC.png,0,0.0,0,2452,2056
C5 24H 2_png.rf.1BqtMMJEWOuzOCOM43Zl.png,0,0.0,0,2452,2056
C5 8H 1_png.rf.QRwHfTeZ3iXOWs30KZOS.png,499543,9.908988,1,2452,2056
C5 8H 1_png.rf.m0k3TjlxKvLXDFhuBq52.png,784100,15.553491,1,2452,2056
C5 8H 2_png.rf.Su3UAyP9dztNqZtfn0u1.png,722183,14.325299,1,2452,2056
D1 0H 1_png.rf.fw3oXHFKRwGBIpMcBKY2.png,807944,16.026463,1,2452,2056
D1 0H 2_png.rf.In3g26PLvIPVilZ9guvK.png,908580,18.022689,1,2452,2056
D1 0HR 1_png.rf.X95BBgcop2LdYBHvWj7G.png,937227,18.590934,1,2452,2056
D1 0HR 1_png.rf.pXGKiyw6dpCjGOogRcBS.png,835935,16.581695,1,2452,2056
D1 0HR 2_png.rf.Ak8bfHD2sNvAS5ARU8WU.png,855395,16.967706,1,2452,2056
D1 0HR 2_png.rf.pBkydjxMgVt0vB999uLo.png,1045831,20.745215,1,2452,2056
D1 12H 1_png.rf.mKsxEDejqQN6qCQxLyns.png,561663,11.141207,1,2452,2056
D1 12H 2_png.rf.hM6Jhc6UJKSMWKFN6Pta.png,704786,13.98021,1,2452,2056
D1 12HR 1_png.rf.Sa5pwYNBsukEYVE7qdCO.png,400480,7.943964,1,2452,2056
D1 12HR 1_png.rf.mtvtObh31Z25eXwo4BTB.png,264564,5.24792,1,2452,2056
D1 12HR 2_png.rf.E03XFlEmMbe4CLEeQ5L0.png,0,0.0,0,2452,2056
D1 12HR 2_png.rf.c61b9Qj6PnDGEcivk5oi.png,460615,9.136808,1,2452,2056
D1 24H 1_png.rf.9St1pSdNBqUmYewNNUks.png,0,0.0,0,2452,2056
D1 24H 2_png.rf.JPXsJfPNRWwnAkf2OC68.png,0,0.0,0,2452,2056
D1 24HR 1_png.rf.D7yfyoxo08GRgfqWxkKs.png,0,0.0,0,2452,2056
D1 24HR 1_png.rf.EHcrx6DNEOw8vqgtCyC2.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.sKzjQXeeTmG65NxFRo5z.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.uoxKxnADebGlXimnPrEx.png,205696,4.080208,1,2452,2056
D1 8H 1_png.rf.AmYzGCscmIMNbZlAIVL4.png,635211,12.600113,1,2452,2056
D1 8H 2_png.rf.1Guur0r0WOYFqgYbD8Ix.png,744403,14.766057,1,2452,2056
D1 8HR 1_png.rf.7pXlMXWWJkv2xLuAp89c.png,501273,9.943304,1,2452,2056
D1 8HR 1_png.rf.Pm37sn4g0olAl9FUCP58.png,383183,7.600859,1,2452,2056
D1 8HR 2_png.rf.We4y9DkVsrjwHtYEPH1S.png,422636,8.383453,1,2452,2056
D1 8HR 2_png.rf.zXqaP0fHqHbabD0CzjuF.png,597463,11.851339,1,2452,2056
D3 0H 1_png.rf.jWsUip53LaCF4OaEEFcb.png,1154345,22.89771,1,2452,2056
D3 0H 2_png.rf.lkEcbAGS1IAwabi3cMT3.png,1216353,24.127707,1,2452,2056
D3 12H 1_png.rf.vDKmMF3YJlFSbIbFZHci.png,968579,19.212836,1,2452,2056
D3 12H 2_png.rf.bk65RyMB9bMlU59S1RY7.png,1057621,20.979082,1,2452,2056
D3 24H 1_png.rf.lgES3xZvT7KoszPGhV44.png,717350,14.229431,1,2452,2056
D3 24H 2_png.rf.vu9MuWKRyoy3WKGkVrI5.png,678398,13.456775,1,2452,2056
D3 8H 1_png.rf.6ah0Jg4O5oakLSomUxcX.png,1015291,20.13942,1,2452,2056
D3 8H 2_png.rf.RmIwn01JNbgfY0VcrlAP.png,1126916,22.353625,1,2452,2056
D4 0H 1_png.rf.FutNJ1bcHBCTMEvRlEBr.png,1001840,19.872605,1,2452,2056
D4 0H 1_png.rf.hIDWQ46StqSUcKyGmBYY.png,954572,18.934992,1,2452,2056
D4 0H 2_png.rf.7RFXNZEElcEIxiB134la.png,1153907,22.889022,1,2452,2056
D4 0H 2_png.rf.eVEb58gAMbcellIRwKuX.png,0,0.0,0,2452,2056
D4 0HR 1_png.rf.eLqJwBy4PkAeXHhqw8Ir.png,703887,13.962377,1,2452,2056
D4 0HR 2_png.rf.EwNjDB9ss3gmM00iJqPT.png,853864,16.937337,1,2452,2056
D4 12H 1_png.rf.9BeWOTfVwMn3ywdSyPmt.png,885800,17.570823,1,2452,2056
D4 12H 1_png.rf.rmwAgsyRm1ZzZ55GuiPB.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.JoRndEJA1lep3hprLUOS.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.txyJ67o8LXpC3sVtUoTH.png,0,0.0,0,2452,2056
D4 12HR 1_png.rf.coQP5Rm68FoQiPA5lE4l.png,0,0.0,0,2452,2056
D4 12HR 2_png.rf.3mHz6QXfVp3bYuBorSyN.png,150979,2.994835,1,2452,2056
D4 24H 1_png.rf.4NmTRoRHXyugKUw10i8s.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.l74W6BtAd1h2vbDdLYa7.png,551162,10.932908,1,2452,2056
D4 24H 2_png.rf.RklTkqfkG2jxmrJIVlDw.png,0,0.0,0,2452,2056
D4 24HR 1_png.rf.ZeWox4g9WSQYjCRdF5Hj.png,0,0.0,0,2452,2056
D4 24HR 2_png.rf.aSdWjnYDFFICPSVHPh41.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.a8mANb97avVu4hPsbo7a.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.xpR4xGrS7xqp2WqsHOdj.png,1000181,19.839696,1,2452,2056
D4 8H 2_png.rf.ixTzZNh35XGijmR7VOtL.png,0,0.0,0,2452,2056
D4 8H 2_png.rf.mnoVDerLhE6PpOQcbUog.png,717126,14.224987,1,2452,2056
D4 8HR 1_png.rf.VEshHRtiysfYv1YrXVR9.png,277094,5.496466,1,2452,2056
D4 8HR 2_png.rf.1gESfR3nmJtUf5QdqE6H.png,0,0.0,0,2452,2056
E1 0H 1_png.rf.O4klFnPAFBZQG7ZiiWoa.png,1152683,22.864742,1,2452,2056
E1 0H 2_png.rf.dwk6Z6HVga7ttj23PmV9.png,1216502,24.130663,1,2452,2056
E1 12H 1_png.rf.MXhOPdUnNbYD4WTRbftP.png,0,0.0,0,2452,2056
E1 12H 2_png.rf.GKeGTBMimaglOZhGi5n6.png,0,0.0,0,2452,2056
E1 24H 1_png.rf.JjdLiNmCus3kSa50aOeW.png,0,0.0,0,2452,2056
E1 8H 1_png.rf.8l6bvVJjLSjiFIlOhJkG.png,0,0.0,0,2452,2056
E1 8H 2_png.rf.5qtx5quA0obTJbOUZCxP.png,592620,11.755273,1,2452,2056
F2 0H 1_png.rf.zPl6vPkH5HpqtxJsWJxj.png,1477875,29.315285,1,2452,2056
F2 12H 1_png.rf.h05DU2gxBlXL6JdotHmg.png,707019,14.024504,1,2452,2056
F2 12H 2_png.rf.2goGI5xvDCGG2PJZ8Its.png,927695,18.401857,1,2452,2056
F2 8H 2_png.rf.dUFZVFJ0aVESmoGKjJ05.png,706226,14.008774,1,2452,2056
Snap-08_141_png.rf.xxwXm4vgaTgEnxfrDBvk.png,0,0.0,0,2452,2056
Snap-09_200_png.rf.T1DuJr60ClWyEIrNPE9K.png,0,0.0,0,2452,2056
Snap-09_21_png.rf.eX9WeCW8GgIO8pb44zNf.png,0,0.0,0,2452,2056
Snap-09_66_png.rf.DXbLfCegxmVs4TDoenmh.png,235987,4.681063,1,2452,2056
Snap-10_146_png.rf.J1zTbpCRqsOW6DtsIPzv.png,0,0.0,0,2452,2056
Snap-10_png.rf.yj7fOx6nAZtfK19C65wZ.png,1649334,32.716364,1,2452,2056
Snap-15_15_png.rf.oEkUKHxOZ7qcBLxMlF5e.png,0,0.0,0,2452,2056
Snap-15_60_png.rf.AUB9Da86Zc4f2GiWRpgF.png,0,0.0,0,2452,2056
Snap-18_122_png.rf.rEzRHI9DOsMmEv8NXGFz.png,435278,8.634221,1,2452,2056
Snap-18_182_png.rf.0olrnxTCWxDIVmtPK3HA.png,721637,14.314468,1,2452,2056
Snap-20_104_png.rf.lu9wLu7mqVxquLAseXNa.png,352199,6.986257,2,2452,2056
Snap-21_56_png.rf.ycoY7vPUknblypXrORx3.png,0,0.0,0,2452,2056
Snap-24_96_png.rf.s6DeTIAvmh6iZiaYgj4W.png,809480,16.056931,1,2452,2056
Snap-25_124_png.rf.qhyZRieBWx1vF8Vfj4ck.png,1125630,22.328116,1,2452,2056
Snap-25_184_png.rf.fnCmHOHxb5uRZMEeY7RB.png,1375454,27.283652,1,2452,2056
Snap-25_50_png.rf.CHeux2nrD5owQB0rBnrP.png,0,0.0,0,2452,2056
Snap-25_png.rf.NZSC2ldRJFXa4414jttF.png,1543916,30.625282,1,2452,2056
Snap-26_283_png.rf.YFDkIZNg1W2rRyv6xoZQ.png,0,0.0,0,2452,2056
Snap-31_281_png.rf.HrwVzS03qTHBX5RB7awf.png,0,0.0,0,2452,2056
Snap-36_271_png.rf.sfFr7wfzXmMz4JWE34hv.png,972302,19.286686,1,2452,2056
Snap-37_175_png.rf.FF9MN09bmlSbN40cxQRu.png,47763,0.947432,1,2452,2056
Snap-37_235_png.rf.fp1LasdFT1TZbfgrTie6.png,667186,13.234372,2,2452,2056
Snap-39_77_png.rf.FBpms3tKgC2fVOg0pxu7.png,0,0.0,0,2452,2056
Snap-39_png.rf.B5ZdhBp8JGAo6JQji9gU.png,1584164,31.423645,1,2452,2056
Snap-41_270_png.rf.46zb8PtP1Yuu9Wit1FpP.png,857893,17.017257,1,2452,2056
Snap-42_165_png.rf.3eAR7nfV8aWUfPbBc82Q.png,124815,2.475844,1,2452,2056
Snap-42_225_png.rf.mQxoBxfdEUUtVkhWybfs.png,702654,13.937919,1,2452,2056
Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,844386,16.74933,1,2452,2056
Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1600720,31.752052,1,2452,2056
Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,902172,17.89558,1,2452,2056
Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1301895,25.824527,1,2452,2056
Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,828841,16.440978,1,2452,2056
Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1315151,26.087475,1,2452,2056
Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,755706,14.990264,1,2452,2056
Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,628089,12.45884,1,2452,2056
Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1490166,29.559091,1,2452,2056
Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,981429,19.46773,1,2452,2056
Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1561925,30.98251,1,2452,2056
ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1891419,37.518388,1,2452,2056
ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,1625608,32.245733,1,2452,2056
ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1437159,28.507638,1,2452,2056
ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,1631252,32.357688,1,2452,2056
