arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
B1 8hr 1_png.rf.pwZlWzk9sZA3CwldABe9.png,84182,20.552246,1,640,640
B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,86582,21.138184,1,640,640
B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,59340,14.487305,1,640,640
B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,712650,14.136201,1,2452,2056
B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,959546,19.033656,1,2452,2056
B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,67100,1.331003,1,2452,2056
B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,757311,15.022101,1,2452,2056
B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,365091,7.241984,1,2452,2056
B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,0,0.0,0,2452,2056
B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,786106,15.593282,1,2452,2056
B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,265397,5.264443,1,2452,2056
B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,1092125,21.663507,1,2452,2056
B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,921021,18.26947,1,2452,2056
B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,1020702,20.246753,1,2452,2056
B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,317064,6.289315,1,2452,2056
B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,431028,8.549917,1,2452,2056
B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,616117,12.221362,1,2452,2056
B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,66754,1.324139,2,2452,2056
B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,0,0.0,0,2452,2056
B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,452192,8.969729,1,2452,2056
B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,565368,11.2147,1,2452,2056
B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,786886,15.608754,1,2452,2056
B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,904112,17.934062,11,2452,2056
B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,85631,20.906006,6,640,640
B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,345918,6.861666,1,2452,2056
B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,396147,7.858014,2,2452,2056
B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,34933,8.528564,1,640,640
B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,68420,16.704102,1,640,640
B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,0,0.0,0,640,640
B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,0,0.0,0,640,640
C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,1078980,21.402762,1,2452,2056
C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,1029457,20.420418,1,2452,2056
C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,1296985,25.727132,4,2452,2056
C5 12H 1_png.rf.OLiywuVh8Y6xj17HnU6e.png,712762,14.138423,1,2452,2056
C5 12H 1_png.rf.eqPnAQCG5aI0rvfthMNV.png,286521,5.683461,1,2452,2056
C5 12H 2_png.rf.oLP5pb7BztRNGjNEDlAS.png,547462,10.859514,3,2452,2056
C5 12H 2_png.rf.yGOWuMwCESVagvk7Q4HY.png,639659,12.688344,9,2452,2056
C5 24H 1_png.rf.GRabFdMEvh7NdJQw7srC.png,143224,2.841006,6,2452,2056
C5 24H 2_png.rf.1BqtMMJEWOuzOCOM43Zl.png,36607,0.72614,6,2452,2056
C5 8H 1_png.rf.QRwHfTeZ3iXOWs30KZOS.png,475119,9.424511,1,2452,2056
C5 8H 1_png.rf.m0k3TjlxKvLXDFhuBq52.png,775567,15.384229,1,2452,2056
C5 8H 2_png.rf.Su3UAyP9dztNqZtfn0u1.png,737905,14.637162,3,2452,2056
D1 0H 1_png.rf.fw3oXHFKRwGBIpMcBKY2.png,797151,15.812372,1,2452,2056
D1 0H 2_png.rf.In3g26PLvIPVilZ9guvK.png,897210,17.797153,1,2452,2056
D1 0HR 1_png.rf.X95BBgcop2LdYBHvWj7G.png,928260,18.413064,1,2452,2056
D1 0HR 1_png.rf.pXGKiyw6dpCjGOogRcBS.png,833389,16.531193,1,2452,2056
D1 0HR 2_png.rf.Ak8bfHD2sNvAS5ARU8WU.png,847054,16.802253,1,2452,2056
D1 0HR 2_png.rf.pBkydjxMgVt0vB999uLo.png,1030409,20.439302,1,2452,2056
D1 12H 1_png.rf.mKsxEDejqQN6qCQxLyns.png,563338,11.174432,1,2452,2056
D1 12H 2_png.rf.hM6Jhc6UJKSMWKFN6Pta.png,697379,13.833284,1,2452,2056
D1 12HR 1_png.rf.Sa5pwYNBsukEYVE7qdCO.png,432623,8.581556,1,2452,2056
D1 12HR 1_png.rf.mtvtObh31Z25eXwo4BTB.png,261952,5.196108,1,2452,2056
D1 12HR 2_png.rf.E03XFlEmMbe4CLEeQ5L0.png,235916,4.679655,1,2452,2056
D1 12HR 2_png.rf.c61b9Qj6PnDGEcivk5oi.png,481624,9.553545,2,2452,2056
D1 24H 1_png.rf.9St1pSdNBqUmYewNNUks.png,216396,4.292454,1,2452,2056
D1 24H 2_png.rf.JPXsJfPNRWwnAkf2OC68.png,452622,8.978258,1,2452,2056
D1 24HR 1_png.rf.D7yfyoxo08GRgfqWxkKs.png,148339,2.942468,1,2452,2056
D1 24HR 1_png.rf.EHcrx6DNEOw8vqgtCyC2.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.sKzjQXeeTmG65NxFRo5z.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.uoxKxnADebGlXimnPrEx.png,202200,4.010861,1,2452,2056
D1 8H 1_png.rf.AmYzGCscmIMNbZlAIVL4.png,635058,12.597078,1,2452,2056
D1 8H 2_png.rf.1Guur0r0WOYFqgYbD8Ix.png,588409,11.671743,4,2452,2056
D1 8HR 1_png.rf.7pXlMXWWJkv2xLuAp89c.png,535815,10.628483,1,2452,2056
D1 8HR 1_png.rf.Pm37sn4g0olAl9FUCP58.png,375596,7.450362,1,2452,2056
D1 8HR 2_png.rf.We4y9DkVsrjwHtYEPH1S.png,431448,8.558248,1,2452,2056
D1 8HR 2_png.rf.zXqaP0fHqHbabD0CzjuF.png,611058,12.121011,1,2452,2056
D3 0H 1_png.rf.jWsUip53LaCF4OaEEFcb.png,1140453,22.622147,1,2452,2056
D3 0H 2_png.rf.lkEcbAGS1IAwabi3cMT3.png,1178619,23.379212,2,2452,2056
D3 12H 1_png.rf.vDKmMF3YJlFSbIbFZHci.png,953129,18.906368,1,2452,2056
D3 12H 2_png.rf.bk65RyMB9bMlU59S1RY7.png,1008408,20.002888,3,2452,2056
D3 24H 1_png.rf.lgES3xZvT7KoszPGhV44.png,709897,14.081592,1,2452,2056
D3 24H 2_png.rf.vu9MuWKRyoy3WKGkVrI5.png,725347,14.38806,2,2452,2056
D3 8H 1_png.rf.6ah0Jg4O5oakLSomUxcX.png,1018282,20.19875,1,2452,2056
D3 8H 2_png.rf.RmIwn01JNbgfY0VcrlAP.png,1120340,22.223183,1,2452,2056
D4 0H 1_png.rf.FutNJ1bcHBCTMEvRlEBr.png,997028,19.777153,1,2452,2056
D4 0H 1_png.rf.hIDWQ46StqSUcKyGmBYY.png,941210,18.669941,1,2452,2056
D4 0H 2_png.rf.7RFXNZEElcEIxiB134la.png,1627809,32.289392,11,2452,2056
D4 0H 2_png.rf.eVEb58gAMbcellIRwKuX.png,2418381,47.971262,4,2452,2056
D4 0HR 1_png.rf.eLqJwBy4PkAeXHhqw8Ir.png,689565,13.678285,1,2452,2056
D4 0HR 2_png.rf.EwNjDB9ss3gmM00iJqPT.png,842165,16.705274,1,2452,2056
D4 12H 1_png.rf.9BeWOTfVwMn3ywdSyPmt.png,882114,17.497707,1,2452,2056
D4 12H 1_png.rf.rmwAgsyRm1ZzZ55GuiPB.png,246477,4.889144,1,2452,2056
D4 12H 2_png.rf.JoRndEJA1lep3hprLUOS.png,1576271,31.267079,12,2452,2056
D4 12H 2_png.rf.txyJ67o8LXpC3sVtUoTH.png,416662,8.264952,1,2452,2056
D4 12HR 1_png.rf.coQP5Rm68FoQiPA5lE4l.png,57569,1.141945,3,2452,2056
D4 12HR 2_png.rf.3mHz6QXfVp3bYuBorSyN.png,159948,3.172746,1,2452,2056
D4 24H 1_png.rf.4NmTRoRHXyugKUw10i8s.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.l74W6BtAd1h2vbDdLYa7.png,571361,11.333577,1,2452,2056
D4 24H 2_png.rf.RklTkqfkG2jxmrJIVlDw.png,5560,0.110289,6,2452,2056
D4 24HR 1_png.rf.ZeWox4g9WSQYjCRdF5Hj.png,0,0.0,0,2452,2056
D4 24HR 2_png.rf.aSdWjnYDFFICPSVHPh41.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.a8mANb97avVu4hPsbo7a.png,374284,7.424337,3,2452,2056
D4 8H 1_png.rf.xpR4xGrS7xqp2WqsHOdj.png,1009272,20.020027,1,2452,2056
D4 8H 2_png.rf.ixTzZNh35XGijmR7VOtL.png,1813526,35.973294,16,2452,2056
D4 8H 2_png.rf.mnoVDerLhE6PpOQcbUog.png,740438,14.687407,7,2452,2056
D4 8HR 1_png.rf.VEshHRtiysfYv1YrXVR9.png,271674,5.388954,1,2452,2056
D4 8HR 2_png.rf.1gESfR3nmJtUf5QdqE6H.png,313260,6.213859,1,2452,2056
E1 0H 1_png.rf.O4klFnPAFBZQG7ZiiWoa.png,1128517,22.385383,2,2452,2056
E1 0H 2_png.rf.dwk6Z6HVga7ttj23PmV9.png,1045342,20.735515,2,2452,2056
E1 12H 1_png.rf.MXhOPdUnNbYD4WTRbftP.png,468566,9.294525,2,2452,2056
E1 12H 2_png.rf.GKeGTBMimaglOZhGi5n6.png,315892,6.266067,1,2452,2056
E1 24H 1_png.rf.JjdLiNmCus3kSa50aOeW.png,0,0.0,0,2452,2056
E1 8H 1_png.rf.8l6bvVJjLSjiFIlOhJkG.png,571741,11.341115,2,2452,2056
E1 8H 2_png.rf.5qtx5quA0obTJbOUZCxP.png,608457,12.069418,1,2452,2056
F2 0H 1_png.rf.zPl6vPkH5HpqtxJsWJxj.png,1400394,27.778364,3,2452,2056
F2 12H 1_png.rf.h05DU2gxBlXL6JdotHmg.png,740437,14.687387,3,2452,2056
F2 12H 2_png.rf.2goGI5xvDCGG2PJZ8Its.png,883551,17.526211,2,2452,2056
F2 8H 2_png.rf.dUFZVFJ0aVESmoGKjJ05.png,725607,14.393217,1,2452,2056
Snap-08_141_png.rf.xxwXm4vgaTgEnxfrDBvk.png,0,0.0,0,2452,2056
Snap-09_200_png.rf.T1DuJr60ClWyEIrNPE9K.png,0,0.0,0,2452,2056
Snap-09_21_png.rf.eX9WeCW8GgIO8pb44zNf.png,0,0.0,0,2452,2056
Snap-09_66_png.rf.DXbLfCegxmVs4TDoenmh.png,262339,5.203784,2,2452,2056
Snap-10_146_png.rf.J1zTbpCRqsOW6DtsIPzv.png,0,0.0,0,2452,2056
Snap-10_png.rf.yj7fOx6nAZtfK19C65wZ.png,2175302,43.149521,13,2452,2056
Snap-15_15_png.rf.oEkUKHxOZ7qcBLxMlF5e.png,0,0.0,0,2452,2056
Snap-15_60_png.rf.AUB9Da86Zc4f2GiWRpgF.png,560957,11.127203,1,2452,2056
Snap-18_122_png.rf.rEzRHI9DOsMmEv8NXGFz.png,403350,8.000893,1,2452,2056
Snap-18_182_png.rf.0olrnxTCWxDIVmtPK3HA.png,689151,13.670072,1,2452,2056
Snap-20_104_png.rf.lu9wLu7mqVxquLAseXNa.png,299012,5.931234,6,2452,2056
Snap-21_56_png.rf.ycoY7vPUknblypXrORx3.png,302316,5.996772,1,2452,2056
Snap-24_96_png.rf.s6DeTIAvmh6iZiaYgj4W.png,1100361,21.826878,3,2452,2056
Snap-25_124_png.rf.qhyZRieBWx1vF8Vfj4ck.png,1301177,25.810285,3,2452,2056
Snap-25_184_png.rf.fnCmHOHxb5uRZMEeY7RB.png,1771558,35.140813,10,2452,2056
Snap-25_50_png.rf.CHeux2nrD5owQB0rBnrP.png,0,0.0,0,2452,2056
Snap-25_png.rf.NZSC2ldRJFXa4414jttF.png,1763523,34.981429,44,2452,2056
Snap-26_283_png.rf.YFDkIZNg1W2rRyv6xoZQ.png,250580,4.970531,4,2452,2056
Snap-31_281_png.rf.HrwVzS03qTHBX5RB7awf.png,191067,3.790025,4,2452,2056
Snap-36_271_png.rf.sfFr7wfzXmMz4JWE34hv.png,963049,19.103142,3,2452,2056
Snap-37_175_png.rf.FF9MN09bmlSbN40cxQRu.png,194592,3.859948,3,2452,2056
Snap-37_235_png.rf.fp1LasdFT1TZbfgrTie6.png,649680,12.887121,3,2452,2056
Snap-39_77_png.rf.FBpms3tKgC2fVOg0pxu7.png,1350042,26.779576,13,2452,2056
Snap-39_png.rf.B5ZdhBp8JGAo6JQji9gU.png,2939452,58.307282,28,2452,2056
Snap-41_270_png.rf.46zb8PtP1Yuu9Wit1FpP.png,829743,16.45887,2,2452,2056
Snap-42_165_png.rf.3eAR7nfV8aWUfPbBc82Q.png,163213,3.23751,4,2452,2056
Snap-42_225_png.rf.mQxoBxfdEUUtVkhWybfs.png,691732,13.721269,1,2452,2056
Snap-42_76_png.rf.erwRb4d1blf6lhZ6UFWy.png,840432,16.670898,1,2452,2056
Snap-42_png.rf.vXnbjKiFLjrY6iWZoR1j.png,1603007,31.797417,1,2452,2056
Snap-47_159_png.rf.iWHwHxKcpvJIH7RHtxRu.png,872508,17.307161,1,2452,2056
Snap-47_219_png.rf.tXiQQL4hg3VyVt8yhPHg.png,1296705,25.721578,1,2452,2056
Snap-52_153_png.rf.jWozliFwqBh7FtxPjDhr.png,742404,14.726405,2,2452,2056
Snap-52_213_png.rf.YrkkVK1Bonf3TxwPZWyE.png,1308110,25.947809,1,2452,2056
Snap-54_106_png.rf.VOFbghvZhHsPNSqUFFkZ.png,909312,18.037209,2,2452,2056
Snap-54_1_png.rf.LYlBIIJ3KoqRfd7QemOX.png,773587,15.344954,2,2452,2056
Snap-54_png.rf.HGYLhnxL2tQsTiXRBg9n.png,1900641,37.701317,14,2452,2056
Snap-60_12_png.rf.AiY33Mo4Daj2M4cZgUnh.png,1067237,21.169826,2,2452,2056
Snap-60_png.rf.RpcRTxyR97nXnbvR3urB.png,1865972,37.013619,17,2452,2056
ct2_3_png.rf.05gH6Q4BVtzjbT8GvpXk.png,1875711,37.206803,1,2452,2056
ct2_5_png.rf.V6uuFIT0hRf8VvfkI0ft.png,2038208,40.43011,1,2452,2056
ptx1_2_png.rf.mOSxinMIUOQxQUjpAhxb.png,1449567,28.753765,8,2452,2056
ptx2_4_png.rf.YEH27Bh4es5Hup4qomsA.png,2062715,40.916234,1,2452,2056
